"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0050953","sensory perception of light stimulus","94/205","223/18870",5.02452301977625e-132,1.28979505917656e-128,1.08794145807155e-128,"24/582/583/585/778/1001/1121/1203/1258/1259/1261/1280/1301/1406/2055/2202/2779/2780/2978/2979/3000/4308/4647/4693/4901/4935/4942/4976/5080/5145/5146/5148/5149/5158/5538/5949/5950/5959/5961/5995/6010/6017/6094/6101/6102/6103/6121/6247/7078/7287/7299/7399/7401/7439/7466/8195/8787/9094/9187/9227/10002/10083/22926/22999/23418/23746/25794/25861/26504/27241/51151/54982/55212/55812/57010/57096/60506/64072/79738/80207/83552/84059/84100/84140/84839/124590/129880/130557/145226/285440/338917/343035/388531/440435",94
"BP","GO:0007601","visual perception","91/205","219/18870",9.79996043447568e-127,1.25782492176495e-123,1.06097466387981e-123,"24/582/583/585/778/1001/1121/1203/1258/1259/1261/1280/1301/1406/2055/2202/2779/2780/2978/2979/3000/4308/4647/4693/4901/4935/4942/4976/5080/5145/5146/5148/5149/5158/5538/5949/5950/5959/5961/5995/6010/6017/6094/6101/6102/6103/6121/6247/7078/7287/7299/7399/7401/7439/7466/8195/8787/9094/9187/9227/10002/22926/22999/23418/23746/25794/26504/27241/51151/54982/55212/55812/57010/57096/60506/64072/79738/80207/83552/84059/84100/84140/84839/129880/130557/145226/285440/338917/343035/388531/440435",91
"BP","GO:0001654","eye development","57/205","391/18870",3.09484544063578e-48,2.64815608203735e-45,2.23371827066239e-45,"585/652/1282/1545/2055/2202/2296/2779/2780/4041/4647/4693/4867/4901/5080/5145/5146/5158/5308/5309/5950/5961/6010/6094/6101/6121/6247/6657/7287/7490/8322/8842/9927/10002/10083/10461/11023/22926/23322/23418/23554/25794/51057/54806/55212/57010/57096/57545/64093/64220/80184/83552/123016/130557/261734/341640/343035",57
"BP","GO:0150063","visual system development","57/205","395/18870",5.60747734755718e-48,3.59859858779482e-45,3.03541602734872e-45,"585/652/1282/1545/2055/2202/2296/2779/2780/4041/4647/4693/4867/4901/5080/5145/5146/5158/5308/5309/5950/5961/6010/6094/6101/6121/6247/6657/7287/7490/8322/8842/9927/10002/10083/10461/11023/22926/23322/23418/23554/25794/51057/54806/55212/57010/57096/57545/64093/64220/80184/83552/123016/130557/261734/341640/343035",57
"BP","GO:0045494","photoreceptor cell maintenance","29/205","43/18870",9.74673795585916e-48,5.00397526653809e-45,4.22085052109522e-45,"24/582/583/585/1258/2055/4117/6010/6101/7287/7399/7401/8195/8842/9657/10083/10518/23418/27031/55812/64072/79738/84059/92211/124590/145226/166379/167691/261734",29
"BP","GO:0048880","sensory system development","57/205","401/18870",1.35029185508219e-47,5.77699865332665e-45,4.87289534369135e-45,"585/652/1282/1545/2055/2202/2296/2779/2780/4041/4647/4693/4867/4901/5080/5145/5146/5158/5308/5309/5950/5961/6010/6094/6101/6121/6247/6657/7287/7490/8322/8842/9927/10002/10083/10461/11023/22926/23322/23418/23554/25794/51057/54806/55212/57010/57096/57545/64093/64220/80184/83552/123016/130557/261734/341640/343035",57
"BP","GO:0001895","retina homeostasis","35/205","83/18870",1.73482624796741e-47,6.36185568361763e-45,5.36622194296084e-45,"24/582/583/585/1001/1258/2055/2780/4117/4693/6010/6101/6121/7287/7399/7401/8195/8842/9657/10083/10518/23418/23746/25861/27031/55812/64072/79738/84059/92211/124590/145226/166379/167691/261734",35
"BP","GO:0043010","camera-type eye development","50/205","344/18870",4.66982862671767e-42,1.49843126059803e-39,1.26392598488924e-39,"585/652/1282/1545/2055/2202/2296/2779/2780/4041/4693/4867/4901/5080/5145/5146/5158/5308/5309/5950/5961/6010/6094/6101/6121/6247/7287/7490/8322/8842/9927/10002/10083/10461/11023/23322/23418/23554/51057/54806/57010/57096/57545/64220/80184/83552/123016/130557/261734/343035",50
"BP","GO:0046530","photoreceptor cell differentiation","29/205","64/18870",1.42723072959007e-40,3.8797622743539e-38,3.27257744996042e-38,"582/585/1258/2779/2780/4647/4693/4901/5080/5146/5961/6094/6101/7287/8842/10002/10083/23322/23418/25794/54806/57010/57096/80184/83552/92211/123016/157657/261734",29
"BP","GO:0060041","retina development in camera-type eye","38/205","159/18870",1.51139940566961e-40,3.8797622743539e-38,3.27257744996042e-38,"585/1282/1545/2055/2779/2780/4041/4693/4867/4901/5080/5145/5146/5158/5950/5961/6010/6094/6101/6121/6247/7287/8322/8842/10002/10083/10461/23322/23418/23554/54806/57010/57096/83552/123016/130557/261734/343035",38
