"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0034599","cellular response to oxidative stress","26/110","255/18870",3.01566321247144e-25,1.03346778291396e-21,5.97101316069344e-22,"142/199/1728/1906/2876/2936/3082/3162/3303/3569/4137/4217/4929/5071/5580/6622/6647/6648/7226/8575/10891/11315/23400/27429/65018/120892",26
"BP","GO:0062197","cellular response to chemical stress","27/110","317/18870",4.20866062426755e-24,7.21153997968245e-21,4.16657401802487e-21,"142/199/1728/1906/2203/2876/2936/3082/3162/3303/3569/4137/4217/4929/5071/5580/6622/6647/6648/7226/8575/10891/11315/23400/27429/65018/120892",27
"BP","GO:0006979","response to oxidative stress","27/110","400/18870",1.99732002030742e-21,2.28160523653117e-18,1.31823121340289e-18,"142/199/1728/1906/2876/2936/2950/3082/3162/3303/3569/4137/4217/4929/5071/5580/6622/6647/6648/7226/8575/10891/11315/23400/27429/65018/120892",27
"BP","GO:0042417","dopamine metabolic process","13/110","41/18870",6.64203608222424e-20,5.69056441344561e-17,3.287807860701e-17,"1644/1812/1813/4128/4129/4929/5071/6531/6622/7054/9627/11315/55737",13
"BP","GO:0009636","response to toxic substance","22/110","258/18870",1.03432735729221e-19,7.08927970688077e-17,4.09593633487713e-17,"216/1644/1728/1813/2876/2936/2944/2950/3047/4129/5071/5243/5444/6571/6647/6648/7054/7124/11315/27429/55532/65018",22
"BP","GO:0072593","reactive oxygen species metabolic process","21/110","234/18870",2.63435928095268e-19,1.50465820930414e-16,8.69338562714386e-17,"683/1728/1906/2876/2950/3047/3630/4129/4137/4843/5071/5580/6571/6622/6647/6648/7124/11315/54541/65018/120892",21
"BP","GO:0006584","catecholamine metabolic process","13/110","57/18870",8.54786906622403e-18,3.55481699384798e-15,2.05384816102101e-15,"1644/1812/1813/4128/4129/4929/5071/6531/6622/7054/9627/11315/55737",13
"BP","GO:0009712","catechol-containing compound metabolic process","13/110","57/18870",8.54786906622403e-18,3.55481699384798e-15,2.05384816102101e-15,"1644/1812/1813/4128/4129/4929/5071/6531/6622/7054/9627/11315/55737",13
"BP","GO:0051402","neuron apoptotic process","21/110","278/18870",9.3356734591864e-18,3.55481699384798e-15,2.05384816102101e-15,"142/627/1728/2629/2668/2876/4099/4217/4803/4929/5071/6622/6647/6648/7124/10891/11315/23400/27429/65018/374946",21
"BP","GO:2001233","regulation of apoptotic signaling pathway","23/110","398/18870",8.23479042734792e-17,2.69768142099464e-14,1.5586253905951e-14,"142/627/2244/2668/2876/2950/3082/3162/3303/3630/4929/5071/5580/6647/6648/7124/8575/9529/10059/11315/27429/65018/120892",23
"BP","GO:0043523","regulation of neuron apoptotic process","19/110","232/18870",8.65902994775053e-17,2.69768142099464e-14,1.5586253905951e-14,"142/627/1728/2629/2668/4099/4803/4929/5071/6622/6647/6648/7124/10891/11315/23400/27429/65018/374946",19
"BP","GO:0009410","response to xenobiotic stimulus","23/110","434/18870",5.41841534215074e-16,1.54740911479588e-13,8.94038531454872e-14,"590/1565/1571/1728/1812/1813/1906/2203/2876/2941/2944/2950/4129/4524/4842/4843/5243/6531/6622/6647/6648/7054/7124",23
"BP","GO:0010038","response to metal ion","21/110","359/18870",1.65481192093512e-15,4.23924571148807e-13,2.44928698825398e-13,"142/1728/1813/1906/2203/2244/3077/3162/4129/4137/5071/6469/6531/6622/6648/7054/7226/11315/23400/55532/120892",21
"BP","GO:0008631","intrinsic apoptotic signaling pathway in response to oxidative stress","12/110","63/18870",1.73181908260382e-15,4.23924571148807e-13,2.44928698825398e-13,"142/2876/3630/4217/5071/5580/6647/6648/9529/11315/27429/65018",12
"BP","GO:2001234","negative regulation of apoptotic signaling pathway","18/110","243/18870",3.5106868821947e-15,8.02074929685416e-13,4.63410668449701e-13,"627/2244/2668/2876/2950/3082/3162/3303/3630/4929/5071/6648/7124/9529/11315/27429/65018/120892",18
"BP","GO:0018958","phenol-containing compound metabolic process","14/110","114/18870",4.30247088778236e-15,9.21535483276884e-13,5.32430772363067e-13,"1571/1644/1812/1813/4128/4129/4929/5071/6531/6622/7054/9627/11315/55737",14
"BP","GO:0009308","amine metabolic process","14/110","119/18870",7.94574899887967e-15,1.60176951877415e-12,9.25446059869515e-13,"1644/1812/1813/3630/4128/4129/4929/5071/6531/6622/7054/9627/11315/55737",14
"BP","GO:0006576","biogenic amine metabolic process","13/110","99/18870",1.76580878739167e-14,3.36190373021736e-12,1.94238966613083e-12,"1644/1812/1813/4128/4129/4929/5071/6531/6622/7054/9627/11315/55737",13
"BP","GO:0043524","negative regulation of neuron apoptotic process","15/110","163/18870",3.35356867847575e-14,6.00865639250469e-12,3.47159021218538e-12,"627/2629/2668/4099/4803/4929/5071/6622/6647/6648/10891/11315/27429/65018/374946",15
"BP","GO:0001963","synaptic transmission, dopaminergic","9/110","28/18870",3.50665677998523e-14,6.00865639250469e-12,3.47159021218538e-12,"1812/1813/2668/5071/6531/6622/7054/11315/65018",9
"BP","GO:0007626","locomotory behavior","16/110","201/18870",4.36719504742193e-14,7.12684639405474e-12,4.1176410447121e-12,"1812/1813/2668/4929/5071/6531/6571/6622/6647/6648/7054/9112/11315/27429/55737/120892",16
"BP","GO:0000302","response to reactive oxygen species","16/110","205/18870",5.94618910616948e-14,9.262540939474e-12,5.35157019555253e-12,"1728/1906/2876/2950/3082/3162/3569/4137/4217/5580/6647/6648/7226/11315/65018/120892",16
"BP","GO:0001504","neurotransmitter uptake","10/110","45/18870",8.02770536545496e-14,1.19612809945279e-11,6.91080722765253e-12,"1812/1813/2668/2670/4842/5071/6531/6571/6622/11315",10
"BP","GO:1902175","regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","10/110","46/18870",1.02081664252271e-13,1.45764109746889e-11,8.42173730081238e-12,"142/2876/3630/5071/6647/6648/9529/11315/27429/65018",10
"BP","GO:0042416","dopamine biosynthetic process","7/110","12/18870",1.45734105354394e-13,1.84974362610929e-11,1.06871677259889e-11,"1644/4929/6531/6622/7054/11315/55737",7
