"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0032496","response to lipopolysaccharide","38/248","348/18870",4.9841693576392e-24,2.16063741653659e-20,1.15317939453589e-20,"19/948/1432/1636/1906/2056/2634/2643/2920/2950/3146/3158/3164/3552/3553/3569/3627/3654/3717/3764/4049/4314/4792/4846/5142/5581/5743/6347/6376/6401/6403/6648/7099/7124/7189/7412/7538/10221",38
"BP","GO:0002237","response to molecule of bacterial origin","38/248","369/18870",4.14227102973837e-23,8.97837245695793e-20,4.79195353861313e-20,"19/948/1432/1636/1906/2056/2634/2643/2920/2950/3146/3158/3164/3552/3553/3569/3627/3654/3717/3764/4049/4314/4792/4846/5142/5581/5743/6347/6376/6401/6403/6648/7099/7124/7189/7412/7538/10221",38
"BP","GO:0097006","regulation of plasma lipoprotein particle levels","20/248","91/18870",3.11740533320742e-19,4.50465070648473e-16,2.40423049908418e-16,"19/183/335/336/337/338/345/348/948/1071/3162/3949/3988/3990/4023/5320/9370/23491/116519/255738",20
"BP","GO:0043410","positive regulation of MAPK cascade","37/248","474/18870",2.06620742829678e-18,2.23925230041663e-15,1.19513787563061e-15,"154/348/948/1000/1398/1499/1906/2056/2150/2246/2247/2690/3082/3146/3383/3479/3486/3552/3553/3569/3654/3717/3791/5320/5581/6347/6348/6351/6376/7099/7124/7189/7422/9365/9518/57608/80310",37
"BP","GO:0048660","regulation of smooth muscle cell proliferation","24/248","171/18870",4.83815836348845e-18,4.19468330114448e-15,2.23879412272581e-15,"348/1499/1906/2006/2247/2697/2768/3162/3479/3486/3569/3654/3717/4846/5743/6376/6648/6934/7015/7099/7124/9370/10221/80310",24
"BP","GO:0048659","smooth muscle cell proliferation","24/248","175/18870",8.3810192375085e-18,6.05528639909989e-15,3.23183864632345e-15,"348/1499/1906/2006/2247/2697/2768/3162/3479/3486/3569/3654/3717/4846/5743/6376/6648/6934/7015/7099/7124/9370/10221/80310",24
"BP","GO:1905952","regulation of lipid localization","24/248","183/18870",2.40989702406562e-17,1.4924147999035e-14,7.96534384796427e-15,"19/183/335/336/337/338/345/348/948/1071/1401/1906/3552/3553/3569/4023/4792/5443/5444/7124/9370/64240/64241/255738",24
"BP","GO:0071222","cellular response to lipopolysaccharide","26/248","226/18870",2.88906418578493e-17,1.56551165567221e-14,8.35547773730956e-15,"19/948/1432/2634/2920/2950/3146/3158/3552/3553/3569/3627/3654/3717/4314/4792/4846/5142/5581/6347/6376/7099/7124/7189/7538/10221",26
"BP","GO:0002685","regulation of leukocyte migration","26/248","230/18870",4.4735303049846e-17,2.15475043023425e-14,1.1500373813282e-14,"811/1398/1843/1906/2150/3146/3162/3383/3552/3569/3627/4254/4478/6347/6348/6351/6376/6387/6401/6403/7124/7422/10059/80310/84830/375056",26
"BP","GO:0071219","cellular response to molecule of bacterial origin","26/248","239/18870",1.15902750536456e-16,5.02438423575536e-14,2.68162363872769e-14,"19/948/1432/2634/2920/2950/3146/3158/3552/3553/3569/3627/3654/3717/4314/4792/4846/5142/5581/6347/6376/7099/7124/7189/7538/10221",26
"BP","GO:0071216","cellular response to biotic stimulus","27/248","265/18870",1.545953924999e-16,6.09246387715516e-14,3.25168107861034e-14,"19/948/1432/2634/2920/2950/3146/3158/3552/3553/3569/3627/3654/3717/4314/4792/4846/5142/5581/6347/6376/7099/7124/7189/7538/9451/10221",27
"BP","GO:0042060","wound healing","33/248","423/18870",1.70868362257274e-16,6.17261958654404e-14,3.29446193194289e-14,"60/325/348/389/948/959/1398/1432/1906/2150/2152/2246/2247/2768/3162/3479/3552/3569/3572/3717/3791/4846/5581/6376/6403/7099/7124/7422/8613/10019/10544/84830/375056",33
"BP","GO:0033002","muscle cell proliferation","26/248","247/18870",2.60925496447811e-16,8.70086174693278e-14,4.64384000965416e-14,"348/1432/1499/1906/2006/2247/2697/2768/3082/3162/3479/3486/3569/3654/3717/4846/5743/6376/6648/6934/7015/7099/7124/9370/10221/80310",26
