"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0008016","regulation of heart contraction","51/183","208/18870",4.46080466512245e-58,1.31633667758364e-54,9.08662920510421e-55,"183/287/775/776/781/783/801/805/808/817/845/857/1482/1674/1906/2626/2697/2702/3741/3752/3753/3757/3759/3762/3764/3781/3784/4092/4624/4625/4846/5318/5350/6262/6324/6327/6331/6336/6508/6910/7068/7124/9992/10021/10060/10345/11149/23171/23630/29119/55800",51
"BP","GO:0003015","heart process","54/183","255/18870",7.88697829588762e-58,1.31633667758364e-54,9.08662920510421e-55,"183/287/775/776/781/783/801/805/808/817/845/857/1482/1636/1674/1906/2626/2697/2702/2771/3741/3752/3753/3757/3759/3762/3764/3781/3784/4092/4624/4625/4846/5318/5350/6262/6324/6327/6331/6336/6508/6910/7068/7124/7273/9992/10021/10060/10345/11149/23171/23630/29119/55800",54
"BP","GO:1903522","regulation of blood circulation","54/183","258/18870",1.5679650256754e-57,1.5475459142427e-54,1.06826590340174e-54,"183/287/551/775/776/781/783/801/805/808/817/845/857/1482/1636/1674/1906/2626/2697/2702/3741/3752/3753/3757/3759/3762/3764/3781/3784/4092/4624/4625/4846/5318/5350/5743/6262/6324/6327/6331/6336/6508/6910/7068/7124/9992/10021/10060/10345/11149/23171/23630/29119/55800",54
"BP","GO:0060047","heart contraction","53/183","243/18870",1.85445885469466e-57,1.5475459142427e-54,1.06826590340174e-54,"183/287/775/776/781/783/801/805/808/817/845/857/1482/1636/1674/1906/2626/2697/2702/3741/3752/3753/3757/3759/3762/3764/3781/3784/4092/4624/4625/4846/5318/5350/6262/6324/6327/6331/6336/6508/6910/7068/7124/7273/9992/10021/10060/10345/11149/23171/23630/29119/55800",53
"BP","GO:0061337","cardiac conduction","39/183","97/18870",5.18133321464179e-54,3.45905805409486e-51,2.38777650670545e-51,"183/287/775/776/781/783/801/805/808/817/845/857/1482/2697/2702/3741/3752/3753/3757/3759/3762/3781/3784/5318/5350/6262/6324/6327/6331/6336/6508/6910/9992/10021/10060/10345/23630/29119/55800",39
"BP","GO:0060048","cardiac muscle contraction","42/183","139/18870",6.08730488518768e-52,3.38657061779275e-49,2.33773866555716e-49,"287/775/776/781/783/801/805/808/817/845/857/1482/2626/2697/2702/3741/3752/3753/3757/3759/3762/3764/3781/3784/4092/4624/4625/5318/5350/6262/6324/6327/6331/6336/7273/9992/10021/10060/23171/23630/29119/55800",42
"BP","GO:0002027","regulation of heart rate","37/183","102/18870",3.45589424809364e-49,1.64796785716237e-46,1.13758684347022e-46,"287/775/776/781/783/801/805/808/817/845/857/1906/3741/3752/3753/3757/3759/3762/3764/3784/4624/4625/5318/5350/6262/6324/6327/6331/6336/7124/9992/10021/11149/23171/23630/29119/55800",37
"BP","GO:0003012","muscle system process","58/183","452/18870",4.84927643540551e-49,2.02336059267295e-46,1.39671922593456e-46,"183/287/775/776/781/783/801/805/808/817/845/857/1482/1674/1906/2626/2697/2702/3741/3752/3753/3757/3759/3762/3764/3781/3784/4092/4624/4625/4846/5062/5318/5350/5743/6262/6324/6327/6331/6336/6442/7124/7273/8082/9464/9472/9499/9992/10021/10060/10345/23171/23630/29119/55800/58529/93649/114907",58
"BP","GO:0006941","striated muscle contraction","43/183","186/18870",1.51258179197037e-47,5.60999780177455e-45,3.87256320774636e-45,"287/775/776/781/783/801/805/808/817/845/857/1482/2626/2697/2702/3741/3752/3753/3757/3759/3762/3764/3781/3784/4092/4624/4625/5318/5350/6262/6324/6327/6331/6336/7124/7273/9992/10021/10060/23171/23630/29119/55800",43
"BP","GO:0086001","cardiac muscle cell action potential","33/183","76/18870",4.45171274492423e-47,1.48598171425571e-44,1.02576833669886e-44,"287/775/776/781/783/801/808/817/857/2697/2702/3741/3752/3753/3757/3759/3762/3764/3781/3784/5318/6262/6324/6327/6331/6336/6508/9992/10021/23171/23630/29119/55800",33
"BP","GO:0006936","muscle contraction","51/183","351/18870",1.13328569602999e-45,3.43900695758919e-43,2.37393530010493e-43,"287/775/776/781/783/801/805/808/817/845/857/1482/1674/1906/2626/2697/2702/3741/3752/3753/3757/3759/3762/3764/3781/3784/4092/4624/4625/5318/5350/5743/6262/6324/6327/6331/6336/6442/7124/7273/8082/9499/9992/10021/10060/10345/23171/23630/29119/55800/93649",51
"BP","GO:0086003","cardiac muscle cell contraction","32/183","76/18870",4.12500190535275e-45,1.14743803000562e-42,7.92072734282208e-43,"287/775/776/781/783/817/857/2626/2697/2702/3741/3752/3753/3757/3759/3762/3764/3781/3784/5318/5350/6262/6324/6327/6331/9992/10021/10060/23171/23630/29119/55800",32
"BP","GO:0030048","actin filament-based movement","37/183","133/18870",3.5123189733415e-44,9.01855441001071e-42,6.22547873088627e-42,"287/775/776/781/783/817/857/2626/2697/2702/3741/3752/3753/3757/3759/3762/3764/3781/3784/4624/4625/4641/5318/5350/6262/6324/6327/6331/7456/9992/10021/10060/23171/23224/23630/29119/55800",37
"BP","GO:0070252","actin-mediated cell contraction","34/183","105/18870",3.42737238940898e-43,8.17183502560512e-41,5.64099109805733e-41,"287/775/776/781/783/817/857/2626/2697/2702/3741/3752/3753/3757/3759/3762/3764/3781/3784/4624/4625/5318/5350/6262/6324/6327/6331/9992/10021/10060/23171/23630/29119/55800",34
"BP","GO:0086065","cell communication involved in cardiac conduction","28/183","58/18870",1.12051197723845e-41,2.49351265334797e-39,1.72126366187718e-39,"287/775/776/781/783/801/805/808/817/845/857/2697/2702/3741/3762/3781/3784/5318/6262/6324/6331/6336/6910/10021/10345/23630/29119/55800",28
"BP","GO:0086002","cardiac muscle cell action potential involved in contraction","27/183","53/18870",4.67520687200745e-41,9.75365033672554e-39,6.73291305448967e-39,"287/775/776/781/783/857/2697/2702/3741/3752/3753/3757/3759/3762/3764/3781/3784/5318/6262/6324/6327/6331/9992/23171/23630/29119/55800",27
"BP","GO:0001508","action potential","36/183","146/18870",7.34566088536917e-41,1.44234211972719e-38,9.95644066753753e-39,"287/775/776/781/783/801/808/817/857/2697/2702/3741/3752/3753/3757/3759/3762/3764/3781/3784/5318/6262/6324/6327/6331/6336/6508/7124/9472/9992/10021/10060/23171/23630/29119/55800",36
"BP","GO:0086091","regulation of heart rate by cardiac conduction","23/183","38/18870",1.61839434351253e-37,3.00122239924713e-35,2.07173404558417e-35,"287/775/776/781/783/817/857/3741/3752/3753/3757/3759/3762/3784/5318/6324/6327/6331/9992/10021/23630/29119/55800",23
"BP","GO:0086019","cell-cell signaling involved in cardiac conduction","21/183","34/18870",1.34283349028221e-34,2.35914641608528e-32,1.62851108599876e-32,"287/775/776/781/783/845/2697/2702/3741/3762/3781/3784/5318/6262/6324/6331/6336/6910/10021/23630/55800",21
"BP","GO:0042391","regulation of membrane potential","45/183","440/18870",2.98775820166466e-33,4.98656843857832e-31,3.44221194918103e-31,"287/775/776/781/783/801/808/817/845/857/1906/2697/2702/3741/3752/3753/3757/3759/3762/3764/3781/3784/4092/4137/5318/5350/6262/6324/6327/6331/6336/6508/6910/7124/9472/9948/9992/10021/10060/10345/11149/23171/23630/29119/55800",45
"BP","GO:0086009","membrane repolarization","22/183","54/18870",8.30858914888077e-31,1.32067002756972e-28,9.11654217889725e-29,"287/776/781/845/857/2702/3741/3752/3753/3757/3759/3762/3764/3781/3784/6324/6327/6331/9472/9948/9992/23630",22
"BP","GO:0099622","cardiac muscle cell membrane repolarization","19/183","39/18870",1.24989818535966e-28,1.89643642851389e-26,1.3091038888767e-26,"287/776/781/2702/3741/3752/3753/3757/3759/3762/3764/3781/3784/6324/6327/6331/9948/9992/23630",19
"BP","GO:0086005","ventricular cardiac muscle cell action potential","18/183","35/18870",9.63440174265483e-28,1.39824491378182e-25,9.6520390913828e-26,"287/775/857/3752/3753/3757/3762/3764/3784/5318/6262/6327/6331/9992/23171/23630/29119/55800",18
"BP","GO:0010959","regulation of metal ion transport","38/183","398/18870",6.48093438119235e-27,9.01389956850837e-25,6.22226550896055e-25,"287/775/776/781/783/801/805/808/817/845/857/1482/1636/1804/2056/2771/3458/3741/3753/3757/3759/3781/3784/4846/4986/5318/5350/5743/6262/6324/6327/6331/9472/9992/10345/23171/23630/55800",38
"BP","GO:0034765","regulation of monoatomic ion transmembrane transport","39/183","454/18870",6.67651019982668e-26,8.91447641880858e-24,6.15363403259815e-24,"287/775/776/781/783/801/805/808/817/845/857/1804/1906/2056/3458/3741/3752/3753/3757/3759/3762/3764/3781/3784/4986/5350/6262/6324/6327/6331/6336/9472/9992/10021/10345/23171/23630/55800/57120",39
"BP","GO:0090257","regulation of muscle system process","31/183","247/18870",1.23808149354851e-25,1.58950616364036e-23,1.09723092687356e-23,"183/287/775/801/805/808/817/845/857/1482/1906/2626/2702/3759/3784/4092/4625/4846/5318/5350/5743/6262/6331/6336/6442/9464/9472/10021/29119/93649/114907",31
"BP","GO:0055117","regulation of cardiac muscle contraction","21/183","78/18870",5.50563245395915e-25,6.80659301159838e-23,4.69856898312537e-23,"287/775/801/805/808/817/845/857/1482/2626/2702/3759/3784/4092/5318/5350/6262/6331/6336/10021/29119",21
"BP","GO:0060306","regulation of membrane repolarization","17/183","38/18870",6.70951903435498e-25,7.99870519167033e-23,5.52148013767032e-23,"287/776/781/845/857/2702/3741/3753/3757/3759/3784/6324/6331/9472/9948/9992/23630",17
"BP","GO:0006942","regulation of striated muscle contraction","22/183","99/18870",4.20560154228142e-24,4.84079239590875e-22,3.3415832217982e-22,"287/775/801/805/808/817/845/857/1482/2626/2702/3759/3784/4092/4625/5318/5350/6262/6331/6336/10021/29119",22
"BP","GO:0099625","ventricular cardiac muscle cell membrane repolarization","15/183","28/18870",1.18184900714963e-23,1.31500399528848e-21,9.07742974263344e-22,"287/781/2702/3752/3753/3757/3762/3764/3784/6324/6327/6331/9948/9992/23630",15
"BP","GO:1904062","regulation of monoatomic cation transmembrane transport","32/183","315/18870",1.53771290406041e-23,1.65576957217859e-21,1.14297234193149e-21,"287/775/776/781/783/801/805/808/817/845/857/1804/1906/2056/3458/3753/3757/3759/3781/3784/4986/5350/6262/6324/6327/6331/9472/9992/10345/23171/23630/55800",32
"BP","GO:0051899","membrane depolarization","20/183","80/18870",4.00743438558006e-23,4.18025499345821e-21,2.8856164046167e-21,"287/775/776/781/783/817/857/1906/2702/3757/3759/4092/6324/6327/6331/6336/6910/10021/23171/55800",20
"BP","GO:0086014","atrial cardiac muscle cell action potential","13/183","19/18870",1.12389933986559e-22,1.07187885613466e-20,7.39914482696472e-21,"287/775/783/2697/2702/3741/3762/3781/3784/6262/6331/23630/55800",13
"BP","GO:0086026","atrial cardiac muscle cell to AV node cell signaling","13/183","19/18870",1.12389933986559e-22,1.07187885613466e-20,7.39914482696472e-21,"287/775/783/2697/2702/3741/3762/3781/3784/6262/6331/23630/55800",13
"BP","GO:0086066","atrial cardiac muscle cell to AV node cell communication","13/183","19/18870",1.12389933986559e-22,1.07187885613466e-20,7.39914482696472e-21,"287/775/783/2697/2702/3741/3762/3781/3784/6262/6331/23630/55800",13
"BP","GO:0006937","regulation of muscle contraction","25/183","170/18870",1.51754239185622e-22,1.40709902889335e-20,9.71315875957097e-21,"287/775/801/805/808/817/845/857/1482/1906/2626/2702/3759/3784/4092/4625/5318/5350/5743/6262/6331/6336/10021/29119/93649",25
"BP","GO:0086011","membrane repolarization during action potential","14/183","31/18870",9.0291514060964e-21,8.14575875501345e-19,5.62299073341252e-19,"781/857/3741/3752/3753/3757/3759/3762/3764/3781/3784/6327/9992/23630",14
"BP","GO:0014706","striated muscle tissue development","27/183","264/18870",4.91604410634401e-20,4.26235568813363e-18,2.94229024670446e-18,"1482/1906/2066/2626/2697/2702/3764/4092/4624/4625/4879/5318/5350/6123/6262/6331/6665/6910/7273/7478/9472/10021/10529/11149/84700/93649/376132",27
"BP","GO:0043270","positive regulation of monoatomic ion transport","25/183","214/18870",4.97998417726817e-20,4.26235568813363e-18,2.94229024670446e-18,"287/776/781/783/801/805/808/857/1482/1906/3458/3753/3757/3759/3784/4986/5318/6262/6324/6331/9472/10345/23171/23630/55800",25
"BP","GO:0022898","regulation of transmembrane transporter activity","26/183","239/18870",5.28388619034858e-20,4.40940302584589e-18,3.04379654491396e-18,"287/776/781/783/801/805/808/817/845/857/1906/2056/3458/3630/3753/5350/6262/6324/6327/9472/9992/10345/23171/23630/55800/57120",26
"BP","GO:0086010","membrane depolarization during action potential","13/183","28/18870",1.43795875931093e-19,1.14283484251902e-17,7.88895168955294e-18,"287/775/776/781/783/3757/3759/6324/6327/6331/6336/10021/55800",13
"BP","GO:0099623","regulation of cardiac muscle cell membrane repolarization","13/183","28/18870",1.43795875931093e-19,1.14283484251902e-17,7.88895168955294e-18,"287/776/781/2702/3741/3753/3757/3784/6324/6331/9948/9992/23630",13
"BP","GO:0098900","regulation of action potential","16/183","59/18870",2.40050900094564e-19,1.86346489422245e-17,1.28634374616157e-17,"287/775/781/801/808/817/857/2702/3759/5318/6262/6331/6508/7124/10021/29119",16
"BP","GO:0060537","muscle tissue development","32/183","433/18870",2.51443973824436e-19,1.90754541960447e-17,1.3167723892385e-17,"857/858/1073/1482/1906/2066/2626/2697/2702/3764/4092/4624/4625/4879/5318/5350/6123/6262/6331/6665/6910/7273/7478/9148/9472/10021/10529/11149/58529/84700/93649/376132",32
"BP","GO:0032412","regulation of monoatomic ion transmembrane transporter activity","25/183","231/18870",3.27616147431412e-19,2.4301837780579e-17,1.67754794556108e-17,"287/776/781/783/801/805/808/817/845/857/1906/2056/3458/3753/5350/6262/6324/6327/9472/9992/10345/23171/23630/55800/57120",25
"BP","GO:0032409","regulation of transporter activity","26/183","271/18870",1.26949531095056e-18,9.16148370316489e-17,6.32414235635204e-17,"287/776/781/783/801/805/808/817/845/857/1906/2056/3458/3630/3753/5350/6262/6324/6327/9472/9992/10345/23171/23630/55800/57120",26
"BP","GO:0010644","cell communication by electrical coupling","13/183","32/18870",1.28996325359122e-18,9.16148370316489e-17,6.32414235635204e-17,"775/801/805/808/817/845/857/2697/2702/5318/6262/6910/10345",13
"BP","GO:0048738","cardiac muscle tissue development","25/183","247/18870",1.67890301907911e-18,1.1675371411846e-16,8.05947085255301e-17,"1482/1906/2066/2626/2697/2702/3764/4092/4624/4625/4879/5318/5350/6262/6331/6910/7273/7478/9472/10021/10529/11149/84700/93649/376132",25
"BP","GO:0086013","membrane repolarization during cardiac muscle cell action potential","12/183","25/18870",2.23987487109831e-18,1.49534046394523e-16,1.03222865112299e-16,"3741/3752/3753/3757/3759/3762/3764/3781/3784/6327/9992/23630",12
"BP","GO:0086064","cell communication by electrical coupling involved in cardiac conduction","12/183","25/18870",2.23987487109831e-18,1.49534046394523e-16,1.03222865112299e-16,"775/801/805/808/817/857/2697/2702/5318/6262/6910/10345",12
"BP","GO:0086004","regulation of cardiac muscle cell contraction","13/183","35/18870",5.34579512503476e-18,3.49887531909138e-16,2.41526223502602e-16,"287/775/817/857/2626/2702/3759/5318/5350/6262/6331/10021/29119",13
"BP","GO:0098901","regulation of cardiac muscle cell action potential","12/183","29/18870",2.16136045430281e-17,1.38742715316592e-15,9.57736444224464e-16,"287/775/801/808/817/857/2702/5318/6262/6508/10021/29119",12
"BP","GO:0086012","membrane depolarization during cardiac muscle cell action potential","11/183","22/18870",3.38837391663861e-17,2.13403625164899e-15,1.47311827279482e-15,"287/775/776/781/783/3759/6324/6327/6331/10021/55800",11
"BP","GO:1903115","regulation of actin filament-based movement","13/183","41/18870",6.06632869950644e-17,3.74988985165787e-15,2.58853674916561e-15,"287/775/817/857/2626/2702/3759/5318/5350/6262/6331/10021/29119",13
"BP","GO:0060307","regulation of ventricular cardiac muscle cell membrane repolarization","11/183","23/18870",6.4400946537471e-17,3.90855199167415e-15,2.69806070756984e-15,"287/781/2702/3753/3757/3784/6324/6331/9948/9992/23630",11
"BP","GO:1904064","positive regulation of cation transmembrane transport","19/183","141/18870",1.22691608155336e-16,7.3132962146877e-15,5.04834455360959e-15,"287/781/783/801/805/808/857/1906/3458/3753/3757/3759/3784/4986/6262/6324/9472/10345/23630",19
"BP","GO:0006813","potassium ion transport","23/183","241/18870",1.58282059849679e-16,9.26921957505666e-15,6.39851207776451e-15,"287/776/845/857/1804/2702/3741/3752/3753/3757/3759/3762/3764/3781/3782/3784/4846/4986/9472/9992/10021/10060/23630",23
"BP","GO:0043271","negative regulation of monoatomic ion transport","18/183","133/18870",7.44597067776645e-16,4.28528450385938e-14,2.9581179335083e-14,"801/805/808/817/845/857/1636/2056/3753/3757/4846/5350/5743/9992/10345/23630/57120/144453",18
"BP","GO:0034767","positive regulation of monoatomic ion transmembrane transport","19/183","158/18870",1.06777848709578e-15,6.04109252529781e-14,4.17014649108414e-14,"287/781/783/801/805/808/857/1906/3458/3753/3757/3759/3784/4986/6262/6324/9472/10345/23630",19
"BP","GO:0071805","potassium ion transmembrane transport","21/183","217/18870",2.6709123402606e-15,1.48591756529832e-13,1.02572405488254e-13,"287/776/845/857/1804/3741/3752/3753/3757/3759/3762/3764/3781/3782/3784/4986/9472/9992/10021/10060/23630",21
"BP","GO:0043266","regulation of potassium ion transport","16/183","102/18870",2.89411550469398e-15,1.58369795978172e-13,1.09322154267043e-13,"287/776/845/857/1804/3741/3753/3757/3759/3781/3784/4846/4986/9472/9992/23630",16
"BP","GO:0010649","regulation of cell communication by electrical coupling","9/183","15/18870",2.96368890642542e-15,1.59561186607227e-13,1.10144567337271e-13,"801/805/808/817/845/857/2702/6910/10345",9
"BP","GO:2001257","regulation of cation channel activity","17/183","123/18870",3.4115355753194e-15,1.8075723413359e-13,1.24776129897647e-13,"287/781/783/801/805/808/817/845/857/1906/2056/3753/6324/9472/9992/10345/23630",17
"BP","GO:0010880","regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","11/183","31/18870",3.77109993455476e-15,1.96686430961622e-13,1.35772002577967e-13,"287/775/801/805/808/817/845/5350/6262/9472/10345",11
"BP","GO:0098915","membrane repolarization during ventricular cardiac muscle cell action potential","9/183","16/18870",6.7179137640805e-15,3.44990709915395e-13,2.38145963231939e-13,"3752/3753/3757/3762/3764/3784/6327/9992/23630",9
"BP","GO:0086070","SA node cell to atrial cardiac muscle cell communication","8/183","11/18870",1.07993324237629e-14,5.46184418644252e-13,3.77029324969968e-13,"287/776/2702/3741/6262/6331/10021/55800",8
"BP","GO:0014808","release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","11/183","36/18870",2.56586784663624e-14,1.27833833911519e-12,8.82432791246933e-13,"287/775/801/805/808/817/845/5350/6262/9472/10345",11
"BP","GO:0034764","positive regulation of transmembrane transport","20/183","217/18870",3.24601750783482e-14,1.59341271193421e-12,1.09992760443505e-12,"287/781/783/801/805/808/857/1906/3458/3630/3753/3757/3759/3784/4986/6262/6324/9472/10345/23630",20
"BP","GO:1903514","release of sequestered calcium ion into cytosol by endoplasmic reticulum","11/183","37/18870",3.62090870667074e-14,1.75168018302419e-12,1.2091791241651e-12,"287/775/801/805/808/817/845/5350/6262/9472/10345",11
"BP","GO:0055001","muscle cell development","19/183","195/18870",5.33011947255211e-14,2.54170554276842e-12,1.75453105645362e-12,"287/858/1073/1482/1906/2626/4624/4625/6910/7273/9472/9948/10529/11149/58529/79933/84665/84700/376132",19
"BP","GO:1901379","regulation of potassium ion transmembrane transport","14/183","86/18870",9.73305803536652e-14,4.57590812986668e-12,3.15873447582169e-12,"287/776/845/857/1804/3753/3757/3759/3781/3784/4986/9472/9992/23630",14
"BP","GO:0032413","negative regulation of ion transmembrane transporter activity","13/183","73/18870",2.26948388367818e-13,1.0521579449608e-11,7.26301201954903e-12,"801/805/808/817/845/857/2056/3753/5350/9992/10345/23630/57120",13
"BP","GO:0070296","sarcoplasmic reticulum calcium ion transport","11/183","43/18870",2.31635474153766e-13,1.05917700373325e-11,7.31146435360626e-12,"287/775/801/805/808/817/845/5350/6262/9472/10345",11
"BP","GO:0051146","striated muscle cell differentiation","22/183","305/18870",2.48249987803171e-13,1.11980872876619e-11,7.73000317640314e-12,"858/1073/1482/1906/2626/3764/4624/4625/6123/6910/7273/7478/9472/9948/10529/11149/58529/79933/84665/84700/93649/376132",22
"BP","GO:0010881","regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion","9/183","22/18870",2.77852110987306e-13,1.23662712863417e-11,8.53639678528018e-12,"287/775/801/805/808/817/845/5350/6262",9
"BP","GO:0019932","second-messenger-mediated signaling","22/183","310/18870",3.45008116108165e-13,1.51531196259086e-11,1.04601491158002e-11,"183/287/775/801/805/808/817/845/1906/3630/3764/4137/4846/4879/4987/5350/5443/6262/6401/7124/9472/58529",22
"BP","GO:0086069","bundle of His cell to Purkinje myocyte communication","8/183","15/18870",4.07454601426917e-13,1.76634215527669e-11,1.21930023584897e-11,"781/2702/3741/5318/6331/6336/6910/29119",8
