"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0001666","response to hypoxia","14/73","298/18870",7.09497137945125e-12,1.04373860264275e-08,5.80871347362072e-09,"472/847/1386/3297/4088/4609/5465/5743/6422/6648/6722/7015/7422/10370",14
"BP","GO:0009410","response to xenobiotic stimulus","16/73","434/18870",7.39715522780119e-12,1.04373860264275e-08,5.80871347362072e-09,"9/196/847/1728/1869/3297/3553/3757/4609/5243/5743/6422/6648/6750/7150/9446",16
"BP","GO:0036293","response to decreased oxygen levels","14/73","315/18870",1.49219134971079e-11,1.40365466296128e-08,7.81175260971404e-09,"472/847/1386/3297/4088/4609/5465/5743/6422/6648/6722/7015/7422/10370",14
"BP","GO:0070482","response to oxygen levels","14/73","343/18870",4.63614485438759e-11,3.27080019477044e-08,1.82029687440692e-08,"472/847/1386/3297/4088/4609/5465/5743/6422/6648/6722/7015/7422/10370",14
"BP","GO:0010586","miRNA metabolic process","9/73","105/18870",2.60623688057442e-10,1.36490523597083e-07,7.5961006082602e-08,"2099/4088/4609/5465/6722/7015/7528/79727/389421",9
"BP","GO:0009636","response to toxic substance","12/73","258/18870",2.90199554068922e-10,1.36490523597083e-07,7.5961006082602e-08,"196/847/1728/2878/2952/4846/5243/5743/6648/6722/9446/57016",12
"BP","GO:0007584","response to nutrient","10/73","155/18870",4.16270472482473e-10,1.55364145460988e-07,8.64647338684001e-08,"847/1728/2067/3297/5743/6422/6648/6722/6750/7421",10
"BP","GO:0060562","epithelial tube morphogenesis","13/73","334/18870",4.40436982171475e-10,1.55364145460988e-07,8.64647338684001e-08,"1436/1969/2099/3845/4088/4609/6422/6722/7249/7421/7422/10370/10395",13
"BP","GO:0098754","detoxification","10/73","158/18870",5.02515691904845e-10,1.57566586950608e-07,8.76904575815239e-08,"847/1728/2878/2952/4846/5243/5743/6648/9446/57016",10
"BP","GO:1990748","cellular detoxification","9/73","119/18870",8.03649435366484e-10,2.26789870660422e-07,1.26215258691242e-07,"847/1728/2878/2952/4846/5743/6648/9446/57016",9
"BP","GO:0097191","extrinsic apoptotic signaling pathway","11/73","229/18870",1.21536395811991e-09,3.00305760323985e-07,1.67129021747691e-07,"672/2923/3553/3558/3624/4088/4846/6422/7015/8797/57448",11
"BP","GO:0048732","gland development","14/73","443/18870",1.31696572452615e-09,3.00305760323985e-07,1.67129021747691e-07,"472/823/1386/1436/1969/2099/2194/4088/6422/6648/6722/7421/7422/10370",14
"BP","GO:2000628","regulation of miRNA metabolic process","8/73","86/18870",1.41016106061875e-09,3.00305760323985e-07,1.67129021747691e-07,"2099/4088/4609/5465/6722/7015/7528/389421",8
"BP","GO:0097237","cellular response to toxic substance","9/73","128/18870",1.54078511166797e-09,3.00305760323985e-07,1.67129021747691e-07,"847/1728/2878/2952/4846/5743/6648/9446/57016",9
"BP","GO:0002573","myeloid leukocyte differentiation","11/73","235/18870",1.5962389811693e-09,3.00305760323985e-07,1.67129021747691e-07,"1436/1969/2194/3297/3624/4057/4609/6422/7422/9290/10370",11
"BP","GO:0071466","cellular response to xenobiotic stimulus","10/73","192/18870",3.35163923559668e-09,5.91145370178365e-07,3.28989851283569e-07,"9/196/1728/1869/3297/3553/3757/4609/5243/9446",10
"BP","GO:0098869","cellular oxidant detoxification","8/73","99/18870",4.37191484277251e-09,7.25737863900237e-07,4.03894547703813e-07,"847/1728/2878/2952/4846/5743/6648/9446",8
"BP","GO:0031667","response to nutrient levels","14/73","495/18870",5.45539351083711e-09,8.55284471532352e-07,4.75991059542045e-07,"847/1386/1728/2067/3297/5465/5743/6422/6648/6722/6750/7249/7421/7442",14
"BP","GO:1902893","regulation of miRNA transcription","7/73","70/18870",9.53617274256889e-09,1.41637260418576e-06,7.8825317074309e-07,"2099/4088/4609/5465/6722/7015/7528",7
"BP","GO:0061614","miRNA transcription","7/73","71/18870",1.0546808430019e-08,1.48815466947568e-06,8.28202009346753e-07,"2099/4088/4609/5465/6722/7015/7528",7
"BP","GO:0006809","nitric oxide biosynthetic process","7/73","73/18870",1.28426984167018e-08,1.72581404437774e-06,9.60466468056096e-07,"1728/3553/4088/4846/5743/6648/7442",7
"BP","GO:0046209","nitric oxide metabolic process","7/73","78/18870",2.0506993298779e-08,2.63048795859793e-06,1.4639442106114e-06,"1728/3553/4088/4846/5743/6648/7442",7
"BP","GO:2001057","reactive nitrogen species metabolic process","7/73","79/18870",2.24318555576648e-08,2.7522911471187e-06,1.53173128110004e-06,"1728/3553/4088/4846/5743/6648/7442",7
"BP","GO:1903131","mononuclear cell differentiation","13/73","481/18870",3.49424175097773e-08,3.81739947074171e-06,2.12449550910016e-06,"472/1386/1436/2194/3553/3558/3606/3624/4609/6422/6722/7422/7528",13
"BP","GO:0001659","temperature homeostasis","9/73","183/18870",3.54680390551332e-08,3.81739947074171e-06,2.12449550910016e-06,"2271/3297/3397/3553/3606/3934/5743/7422/7442",9
"BP","GO:0048771","tissue remodeling","9/73","184/18870",3.71779125104326e-08,3.81739947074171e-06,2.12449550910016e-06,"823/1436/1969/3558/3606/4846/6422/7421/9290",9
"BP","GO:1902894","negative regulation of miRNA transcription","5/73","25/18870",3.77095719919052e-08,3.81739947074171e-06,2.12449550910016e-06,"2099/4088/5465/6722/7528",5
"BP","GO:2001233","regulation of apoptotic signaling pathway","12/73","398/18870",3.78763944651906e-08,3.81739947074171e-06,2.12449550910016e-06,"672/2923/3553/3624/4609/4846/5329/5743/6422/6648/7015/57448",12
"BP","GO:2000629","negative regulation of miRNA metabolic process","5/73","26/18870",4.65479159248422e-08,4.52959374965189e-06,2.52085265190071e-06,"2099/4088/5465/6722/7528",5
"BP","GO:0097305","response to alcohol","10/73","254/18870",4.82948280031893e-08,4.54293348750001e-06,2.52827660985117e-06,"196/672/847/1728/3558/3624/5465/6422/6528/6648",10
"BP","GO:0071214","cellular response to abiotic stimulus","11/73","334/18870",6.0642241176312e-08,5.34788764373602e-06,2.97625736299531e-06,"472/672/2067/3297/3553/4609/5743/6422/7442/7528/8797",11
