"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0007596","blood coagulation","14/69","224/18870",6.37226442917952e-14,9.06562750188920e-11,4.77480079178828e-11,"462/1281/1906/2147/2153/2243/3569/3690/4846/5327/5328/7450/10019/79001",14
"BP","GO:0050817","coagulation","14/69","229/18870",8.64100557259767e-14,9.06562750188920e-11,4.77480079178828e-11,"462/1281/1906/2147/2153/2243/3569/3690/4846/5327/5328/7450/10019/79001",14
"BP","GO:0007599","hemostasis","14/69","231/18870",9.74100376277493e-14,9.06562750188920e-11,4.77480079178828e-11,"462/1281/1906/2147/2153/2243/3569/3690/4846/5327/5328/7450/10019/79001",14
"BP","GO:0042060","wound healing","17/69","423/18870",1.3584692561841e-13,9.48211540816501e-11,4.99416197602418e-11,"462/1281/1906/2147/2153/2243/3569/3690/4321/4846/5327/5328/7040/7124/7450/10019/79001",17
"BP","GO:0050878","regulation of body fluid levels","16/69","365/18870",2.08745263102567e-13,1.16563354916473e-10,6.13930805377444e-11,"462/1281/1906/2147/2153/2243/3360/3569/3690/4846/5327/5328/7421/7450/10019/79001",16
"BP","GO:0030193","regulation of blood coagulation","9/69","68/18870",2.8260409102446e-12,1.31505103690049e-09,6.92627921335388e-10,"462/1906/2147/2243/4846/5327/5328/10019/79001",9
"BP","GO:1900046","regulation of hemostasis","9/69","70/18870",3.70809907956986e-12,1.47900180430844e-09,7.78979611151744e-10,"462/1906/2147/2243/4846/5327/5328/10019/79001",9
"BP","GO:0050818","regulation of coagulation","9/69","73/18870",5.48798495055251e-12,1.91530674774282e-09,1.00877828630551e-09,"462/1906/2147/2243/4846/5327/5328/10019/79001",9
"BP","GO:0061041","regulation of wound healing","10/69","133/18870",5.13361089691904e-11,1.59256018046644e-08,8.38789990993673e-09,"462/1906/2147/2243/4846/5327/5328/7124/10019/79001",10
"BP","GO:0061045","negative regulation of wound healing","8/69","75/18870",2.92156598608392e-10,8.15701223314632e-08,4.29623966585184e-08,"1906/2147/2243/4846/5327/5328/7124/10019",8
