"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0050804","modulation of chemical synaptic transmission","28/142","489/18870",3.99571460874501e-17,7.55532816396321e-14,4.48311110223574e-14,"177/351/627/1816/1906/2670/2899/2900/2902/3351/3356/3630/4137/4803/4914/4915/5621/5663/6536/6558/6616/6622/7305/9463/10814/10815/25978/50944",28
"BP","GO:0099177","regulation of trans-synaptic signaling","28/142","490/18870",4.21261676273388e-17,7.55532816396321e-14,4.48311110223574e-14,"177/351/627/1816/1906/2670/2899/2900/2902/3351/3356/3630/4137/4803/4914/4915/5621/5663/6536/6558/6616/6622/7305/9463/10814/10815/25978/50944",28
"BP","GO:0050890","cognition","21/142","317/18870",2.89290863929441e-14,3.45895442971635e-11,2.05244255040467e-11,"177/351/627/1816/2902/3356/3630/3643/4137/4803/4914/4915/5621/5663/6616/7054/25978/50944/54209/55084/57144",21
"BP","GO:0051402","neuron apoptotic process","19/142","278/18870",3.06505394370603e-13,2.74858712401838e-10,1.63093133530884e-10,"104/351/627/1745/2629/2896/2908/3356/4099/4803/4914/4915/5621/5663/6620/6622/6648/10891/54209",19
"BP","GO:0010001","glial cell differentiation","18/142","252/18870",6.36232468294859e-13,4.56433172754732e-10,2.70834115977306e-10,"177/351/1745/2629/2670/2896/2908/3066/4099/4137/4915/5663/7040/9463/9968/10215/26011/54209",18
"BP","GO:0043523","regulation of neuron apoptotic process","17/142","232/18870",1.92230790774436e-12,1.14921974417983e-09,6.81913436747209e-10,"627/1745/2629/2896/2908/3356/4099/4803/4914/4915/5621/5663/6620/6622/6648/10891/54209",17
"BP","GO:0007611","learning or memory","18/142","274/18870",2.62960793272371e-12,1.34748623638285e-09,7.99558983453735e-10,"177/351/627/1816/2902/3356/3643/4137/4803/4914/4915/5621/5663/6616/7054/50944/54209/57144",18
"BP","GO:0042063","gliogenesis","19/142","338/18870",9.65685649242463e-12,4.32989302979089e-09,2.56923208258981e-09,"177/351/1436/1745/2629/2670/2896/2908/3066/4099/4137/4915/5663/7040/9463/9968/10215/26011/54209",19
"BP","GO:0061900","glial cell activation","10/142","57/18870",1.35032134551261e-11,5.38178074039304e-09,3.19339153289649e-09,"177/199/351/2896/4137/5663/5788/6622/7305/54209",10
"BP","GO:0007409","axonogenesis","21/142","448/18870",2.23319242213034e-11,8.01046121818153e-09,4.75317376583952e-09,"104/288/351/627/886/1436/1906/2263/3480/4099/4133/4137/4803/4854/4914/4915/5663/6616/9638/81565/203228",21
"BP","GO:0150076","neuroinflammatory response","11/142","82/18870",2.62813514358853e-11,8.57010978186552e-09,5.08525288070432e-09,"177/199/351/2896/2908/4137/5663/5788/6622/7305/54209",11
"BP","GO:0043410","positive regulation of MAPK cascade","21/142","474/18870",6.37408271890354e-11,1.90531955939225e-08,1.13056098751079e-08,"177/351/1436/1906/2263/3356/3480/3481/3630/3643/3952/4616/4914/4915/4988/5578/5788/6899/7040/23286/54209",21
"BP","GO:0048167","regulation of synaptic plasticity","15/142","214/18870",7.76933856581459e-11,2.14373980273669e-08,1.27203259757709e-08,"177/351/1816/2670/2902/3630/4137/4915/5621/5663/6616/6622/7305/9463/10814",15
"BP","GO:0009410","response to xenobiotic stimulus","20/142","434/18870",9.45724888041871e-11,2.27972878754873e-08,1.35272449002202e-08,"811/1555/1906/2768/2902/2938/2950/3066/3351/3356/3757/4914/5243/5621/6531/6622/6648/7054/8678/9293",20
"BP","GO:0001774","microglial cell activation","9/142","49/18870",9.53329573828575e-11,2.27972878754873e-08,1.35272449002202e-08,"177/199/351/2896/4137/5788/6622/7305/54209",9
"BP","GO:0045471","response to ethanol","12/142","121/18870",1.19714470769846e-10,2.68384879157149e-08,1.59251749931993e-08,"551/1394/2263/2902/3066/3351/3480/3952/4988/6531/6648/7054",12
"BP","GO:0021782","glial cell development","12/142","122/18870",1.31928505932274e-10,2.78369147517098e-08,1.65176123216754e-08,"177/351/2670/2896/4099/4137/4915/5663/9463/9968/26011/54209",12
"BP","GO:0007613","memory","12/142","123/18870",1.4525985496352e-10,2.89470610974527e-08,1.71763407448093e-08,"627/3356/3643/4137/4803/5621/5663/6616/7054/50944/54209/57144",12
"BP","GO:0002269","leukocyte activation involved in inflammatory response","9/142","52/18870",1.67492771100116e-10,3.16208721019008e-08,1.87629021143731e-08,"177/199/351/2896/4137/5788/6622/7305/54209",9
"BP","GO:0043524","negative regulation of neuron apoptotic process","13/142","163/18870",3.06077042278001e-10,5.48949175325594e-08,3.25730410255851e-08,"627/1745/2629/2896/4099/4803/4914/4915/5663/6620/6622/6648/10891",13
"BP","GO:0009308","amine metabolic process","11/142","119/18870",1.56219537063796e-09,2.66837847356112e-07,1.58333786437591e-07,"217/2643/3630/4128/5053/6303/6531/6620/6622/6999/7054",11
"BP","GO:0003018","vascular process in circulatory system","15/142","269/18870",1.87842277489275e-09,3.06268295160922e-07,1.81730662719289e-07,"177/551/1816/1906/2643/3351/3356/3630/3643/3952/5243/6536/6558/6648/7040",15
"BP","GO:0046189","phenol-containing compound biosynthetic process","8/142","48/18870",2.46807162879423e-09,3.84911866629779e-07,2.28395461483842e-07,"217/2643/5053/6531/6622/7054/7299/121278",8
"BP","GO:0006576","biogenic amine metabolic process","10/142","99/18870",3.72646321595751e-09,5.56950981484983e-07,3.30478448362548e-07,"217/2643/4128/5053/6303/6531/6620/6622/6999/7054",10
"BP","GO:0050808","synapse organization","19/142","483/18870",3.998239337979e-09,5.73667380213226e-07,3.4039747121657e-07,"288/351/627/1282/3480/3630/3643/4137/4914/4915/5621/5663/6616/6620/6622/9463/25978/50944/54209",19
"BP","GO:0097305","response to alcohol","14/142","254/18870",7.77273786906734e-09,1.07233887447479e-06,6.36294573734987e-07,"551/1394/2263/2902/3066/3351/3480/3952/4988/5788/6531/6648/7040/7054",14
"BP","GO:0006584","catecholamine metabolic process","8/142","57/18870",1.02096041513569e-08,1.27673845147972e-06,7.5757931386498e-07,"217/2643/4128/5053/6531/6620/6622/7054",8
"BP","GO:0009712","catechol-containing compound metabolic process","8/142","57/18870",1.02096041513569e-08,1.27673845147972e-06,7.5757931386498e-07,"217/2643/4128/5053/6531/6620/6622/7054",8
"BP","GO:0009713","catechol-containing compound biosynthetic process","6/142","22/18870",1.1033981599072e-08,1.27673845147972e-06,7.5757931386498e-07,"217/2643/5053/6531/6622/7054",6
"BP","GO:0042423","catecholamine biosynthetic process","6/142","22/18870",1.1033981599072e-08,1.27673845147972e-06,7.5757931386498e-07,"217/2643/5053/6531/6622/7054",6
"BP","GO:0097062","dendritic spine maintenance","6/142","22/18870",1.1033981599072e-08,1.27673845147972e-06,7.5757931386498e-07,"3480/3630/3643/5621/9463/54209",6
"BP","GO:0030900","forebrain development","17/142","407/18870",1.16363077717271e-08,1.30435737428703e-06,7.73967576132636e-07,"351/886/1436/1745/2263/3361/3480/4854/4915/5663/6531/7054/7305/9638/10215/54820/81565",17
"BP","GO:0042401","biogenic amine biosynthetic process","7/142","38/18870",1.223013840073e-08,1.32937898313389e-06,7.88814668142777e-07,"217/2643/5053/6303/6531/6622/7054",7
"BP","GO:2000377","regulation of reactive oxygen species metabolic process","11/142","147/18870",1.46527448913827e-08,1.47588092047354e-06,8.75744639618947e-07,"2643/2902/2950/3630/3952/4137/6622/6648/7040/7305/8678",11
"BP","GO:0018958","phenol-containing compound metabolic process","10/142","114/18870",1.47938637358442e-08,1.47588092047354e-06,8.75744639618947e-07,"217/2643/4128/5053/6531/6620/6622/7054/7299/121278",10
"BP","GO:0009309","amine biosynthetic process","7/142","39/18870",1.48122980588368e-08,1.47588092047354e-06,8.75744639618947e-07,"217/2643/5053/6303/6531/6622/7054",7
"BP","GO:0042416","dopamine biosynthetic process","5/142","12/18870",1.70678469810189e-08,1.6111149242346e-06,9.55988548355129e-07,"217/2643/6531/6622/7054",5
"BP","GO:1990535","neuron projection maintenance","5/142","12/18870",1.70678469810189e-08,1.6111149242346e-06,9.55988548355129e-07,"351/3630/3643/5621/5663",5
"BP","GO:0048708","astrocyte differentiation","9/142","87/18870",1.86912266917748e-08,1.71911359342041e-06,1.02007180487904e-06,"177/351/2670/2896/2908/4099/4137/5663/54209",9
"BP","GO:0042417","dopamine metabolic process","7/142","41/18870",2.13809395881143e-08,1.91733575756415e-06,1.13769104860966e-06,"217/2643/4128/6531/6620/6622/7054",7
"BP","GO:0018108","peptidyl-tyrosine phosphorylation","14/142","276/18870",2.22570551942824e-08,1.94722090199734e-06,1.15542402061204e-06,"351/1436/2263/3066/3356/3480/3481/3643/3952/4914/5621/5788/7040/54209",14
"BP","GO:0018212","peptidyl-tyrosine modification","14/142","278/18870",2.43717070255296e-08,2.0492294666744e-06,1.21595292404315e-06,"351/1436/2263/3066/3356/3480/3481/3643/3952/4914/5621/5788/7040/54209",14
"BP","GO:0072593","reactive oxygen species metabolic process","13/142","234/18870",2.48960413100491e-08,2.0492294666744e-06,1.21595292404315e-06,"1816/1906/2643/2902/2950/3630/3952/4137/6622/6648/7040/7305/8678",13
"BP","GO:1990000","amyloid fibril formation","7/142","42/18870",2.54967569414108e-08,2.0492294666744e-06,1.21595292404315e-06,"351/2521/4137/5663/6622/23435/54209",7
"BP","GO:0048143","astrocyte activation","6/142","25/18870",2.57082035127817e-08,2.0492294666744e-06,1.21595292404315e-06,"177/351/2896/4137/5663/54209",6
"BP","GO:0106027","neuron projection organization","9/142","91/18870",2.78442473208129e-08,2.17124598129904e-06,1.28835396070214e-06,"351/3480/3630/3643/5621/5663/9463/50944/54209",9
"BP","GO:0014002","astrocyte development","7/142","43/18870",3.02641142151184e-08,2.26161203520062e-06,1.34197453822302e-06,"177/351/2670/2896/4137/5663/54209",7
"BP","GO:0019098","reproductive behavior","7/142","43/18870",3.02641142151184e-08,2.26161203520062e-06,1.34197453822302e-06,"351/551/1816/2908/3066/4861/7054",7
"BP","GO:0042391","regulation of membrane potential","17/142","440/18870",3.64365650649094e-08,2.6673052834251e-06,1.58270106468844e-06,"288/351/775/1906/2629/2899/2900/2902/3757/4137/4915/5663/6622/6648/50944/54209/81033",17
"BP","GO:0033674","positive regulation of kinase activity","15/142","337/18870",3.88195976988103e-08,2.78491793891265e-06,1.65248897993673e-06,"1436/1906/2263/3480/3630/3643/3952/4137/4914/4915/5621/5788/6622/7040/54209",15
"BP","GO:0007626","locomotory behavior","12/142","201/18870",3.98453261395466e-08,2.80245460514811e-06,1.66289472557612e-06,"351/551/4886/6531/6616/6622/6648/7054/9293/27306/55084/57144",12
