"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0009410","response to xenobiotic stimulus","6/13","434/18870",2.14022008672639e-07,0.000205033084308389,8.74110940684043e-05,"196/590/1636/2950/8989/10451",6
"BP","GO:0035296","regulation of tube diameter","4/13","146/18870",2.32910460419734e-06,0.00046552384348389,0.000198465279938193,"1636/3350/3827/4879",4
"BP","GO:0097746","blood vessel diameter maintenance","4/13","146/18870",2.32910460419734e-06,0.00046552384348389,0.000198465279938193,"1636/3350/3827/4879",4
"BP","GO:0035150","regulation of tube size","4/13","147/18870",2.39333698431066e-06,0.00046552384348389,0.000198465279938193,"1636/3350/3827/4879",4
"BP","GO:0070661","leukocyte proliferation","5/13","350/18870",2.42966515388251e-06,0.00046552384348389,0.000198465279938193,"196/1636/2950/3565/10451",5
"BP","GO:0030888","regulation of B cell proliferation","3/13","65/18870",1.08853465545869e-05,0.00173802699988238,0.000740967449680654,"196/3565/10451",3
"BP","GO:0070663","regulation of leukocyte proliferation","4/13","267/18870",2.53419110238174e-05,0.00296844586900491,0.00126552796085475,"196/2950/3565/10451",4
"BP","GO:0003018","vascular process in circulatory system","4/13","269/18870",2.60941182462092e-05,0.00296844586900491,0.00126552796085475,"1636/3350/3827/4879",4
"BP","GO:0033555","multicellular organismal response to stress","3/13","91/18870",2.99631508522687e-05,0.00296844586900491,0.00126552796085475,"3350/7442/8989",3
"BP","GO:0002674","negative regulation of acute inflammatory response","2/13","13/18870",3.40283892282263e-05,0.00296844586900491,0.00126552796085475,"2950/3565",2
"BP","GO:0003073","regulation of systemic arterial blood pressure","3/13","95/18870",3.40844515230209e-05,0.00296844586900491,0.00126552796085475,"1636/4879/7442",3
"BP","GO:0042100","B cell proliferation","3/13","104/18870",4.46823724443474e-05,0.00332861105464269,0.00141907602373515,"196/3565/10451",3
"BP","GO:0032943","mononuclear cell proliferation","4/13","314/18870",4.77673904938529e-05,0.00332861105464269,0.00141907602373515,"196/1636/3565/10451",4
"BP","GO:0002526","acute inflammatory response","3/13","107/18870",4.86435853496844e-05,0.00332861105464269,0.00141907602373515,"2950/3565/7442",3
"BP","GO:0006805","xenobiotic metabolic process","3/13","125/18870",7.73160797981386e-05,0.00493792029644112,0.00210516764643353,"196/590/2950",3
"BP","GO:0050864","regulation of B cell activation","3/13","130/18870",8.68782373661276e-05,0.00520183446229689,0.00221768132224063,"196/3565/10451",3
"BP","GO:0003085","negative regulation of systemic arterial blood pressure","2/13","22/18870",0.000100424463708788,0.00565921389605996,0.00241267442222972,"4879/7442",2
"BP","GO:0097164","ammonium ion metabolic process","2/13","23/18870",0.000109945957229906,0.00585156816812501,0.00249468019913471,"590/3350",2
"BP","GO:0062149","detection of stimulus involved in sensory perception of pain","2/13","26/18870",0.000141070342463426,0.00711291516210329,0.00303242619810579,"7442/8989",2
"BP","GO:0050951","sensory perception of temperature stimulus","2/13","27/18870",0.000152296767157347,0.00729501514683691,0.0031100602977395,"7442/8989",2
"BP","GO:0007588","excretion","2/13","29/18870",0.000176024055677655,0.00803004977805681,0.00342342524325463,"4879/7442",2
"BP","GO:0035640","exploration behavior","2/13","30/18870",0.00018852391913923,0.00820935975160829,0.0034998698864125,"1392/3350",2
"BP","GO:0048265","response to pain","2/13","34/18870",0.000242753182033665,0.00975559027545065,0.00415906936256989,"7442/8989",2
"BP","GO:0032102","negative regulation of response to external stimulus","4/13","481/18870",0.000248257546657708,0.00975559027545065,0.00415906936256989,"196/2950/3565/3827",4
"BP","GO:0008217","regulation of blood pressure","3/13","187/18870",0.000254582209693389,0.00975559027545065,0.00415906936256989,"1636/4879/7442",3
"BP","GO:0016486","peptide hormone processing","2/13","36/18870",0.000272398720090908,0.00976170889908448,0.00416167789566507,"590/1636",2
"BP","GO:0071466","cellular response to xenobiotic stimulus","3/13","192/18870",0.000275121232020126,0.00976170889908448,0.00416167789566507,"196/590/2950",3
"BP","GO:0050728","negative regulation of inflammatory response","3/13","202/18870",0.000319360658108323,0.0105716775607738,0.00450698922489863,"196/2950/3565",3
"BP","GO:0140448","signaling receptor ligand precursor processing","2/13","39/18870",0.000320019466871024,0.0105716775607738,0.00450698922489863,"590/1636",2
"BP","GO:0030890","positive regulation of B cell proliferation","2/13","45/18870",0.000426560639106442,0.0136215030754657,0.00580721150783507,"3565/10451",2
"BP","GO:0042311","vasodilation","2/13","47/18870",0.000465407904514283,0.0141254311641877,0.00602204954587938,"3827/4879",2
"BP","GO:0045776","negative regulation of blood pressure","2/13","48/18870",0.000485454355345921,0.0141254311641877,0.00602204954587938,"4879/7442",2
"BP","GO:0001774","microglial cell activation","2/13","49/18870",0.000505915361543409,0.0141254311641877,0.00602204954587938,"3565/7442",2
"BP","GO:0002673","regulation of acute inflammatory response","2/13","49/18870",0.000505915361543409,0.0141254311641877,0.00602204954587938,"2950/3565",2
"BP","GO:0050670","regulation of lymphocyte proliferation","3/13","238/18870",0.000516064812887859,0.0141254311641877,0.00602204954587938,"196/3565/10451",3
"BP","GO:0032944","regulation of mononuclear cell proliferation","3/13","242/18870",0.000541773029366933,0.0144171822814867,0.0061464308594845,"196/3565/10451",3
"BP","GO:0002269","leukocyte activation involved in inflammatory response","2/13","52/18870",0.000569780793837561,0.0147527027161185,0.00628947220509171,"3565/7442",2
"BP","GO:1903522","regulation of blood circulation","3/13","258/18870",0.000652819727804847,0.0164579289272906,0.00701645580022938,"1636/3350/7442",3
"BP","GO:0061900","glial cell activation","2/13","57/18870",0.000684468441436105,0.0168133529973279,0.00716798259857513,"3565/7442",2
"BP","GO:0002823","negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","2/13","59/18870",0.00073321791334163,0.0171322624629581,0.00730394224330045,"196/3565",2
"BP","GO:0051289","protein homotetramerization","2/13","59/18870",0.00073321791334163,0.0171322624629581,0.00730394224330045,"7442/8989",2
"BP","GO:0042113","B cell activation","3/13","278/18870",0.00081089875872748,0.0184962145443078,0.00788543153850281,"196/3565/10451",3
"BP","GO:0002820","negative regulation of adaptive immune response","2/13","64/18870",0.00086224344339631,0.0187733913357651,0.00800359942674086,"196/3565",2
"BP","GO:0019229","regulation of vasoconstriction","2/13","64/18870",0.00086224344339631,0.0187733913357651,0.00800359942674086,"1636/3350",2
"BP","GO:0046651","lymphocyte proliferation","3/13","307/18870",0.00108059505368359,0.0230046680317528,0.00980750598430953,"196/3565/10451",3
"BP","GO:0051047","positive regulation of secretion","3/13","310/18870",0.00111135752327282,0.0231452284194644,0.00986743064141543,"1392/3565/4879",3
"BP","GO:0050795","regulation of behavior","2/13","74/18870",0.00115073867183814,0.0234554818642752,0.00999969999268079,"1392/3350",2
"BP","GO:0031348","negative regulation of defense response","3/13","321/18870",0.0012289102362938,0.0244753046679069,0.0104344777619469,"196/2950/3565",3
"BP","GO:0019233","sensory perception of pain","2/13","78/18870",0.00127741673632082,0.0244753046679069,0.0104344777619469,"7442/8989",2
"BP","GO:0032720","negative regulation of tumor necrosis factor production","2/13","78/18870",0.00127741673632082,0.0244753046679069,0.0104344777619469,"2950/3565",2
"BP","GO:1903556","negative regulation of tumor necrosis factor superfamily cytokine production","2/13","80/18870",0.00134315747926671,0.0252302914732845,0.0107563488535703,"2950/3565",2
"BP","GO:0150076","neuroinflammatory response","2/13","82/18870",0.00141049423915249,0.0256311112938804,0.0109272290759539,"3565/7442",2
"BP","GO:0019935","cyclic-nucleotide-mediated signaling","2/13","83/18870",0.00144475992679493,0.0256311112938804,0.0109272290759539,"196/4879",2
"BP","GO:0042310","vasoconstriction","2/13","83/18870",0.00144475992679493,0.0256311112938804,0.0109272290759539,"1636/3350",2
"BP","GO:0050871","positive regulation of B cell activation","2/13","84/18870",0.00147942318106097,0.0257688619537528,0.0109859558708451,"3565/10451",2
"BP","GO:0046942","carboxylic acid transport","3/13","351/18870",0.00158879804319962,0.0269217323573521,0.0114774553946299,"1636/7442/9152",3
"BP","GO:0015849","organic acid transport","3/13","352/18870",0.00160181497324538,0.0269217323573521,0.0114774553946299,"1636/7442/9152",3
"BP","GO:0015844","monoamine transport","2/13","89/18870",0.00165868622123207,0.0273969206886262,0.0116800409045017,"1392/3350",2
"BP","GO:0051262","protein tetramerization","2/13","90/18870",0.00169572484232217,0.0275339728634684,0.011738469916521,"7442/8989",2
"BP","GO:0050886","endocrine process","2/13","92/18870",0.00177098428652285,0.027881005436256,0.0118864191948877,"1392/1636",2
"BP","GO:0050878","regulation of body fluid levels","3/13","365/18870",0.00177720932661266,0.027881005436256,0.0118864191948877,"3827/4879/10451",3
"BP","GO:0043279","response to alkaloid","2/13","93/18870",0.00180920415860273,0.027881005436256,0.0118864191948877,"590/7442",2
"BP","GO:0002237","response to molecule of bacterial origin","3/13","369/18870",0.00183351079591245,0.027881005436256,0.0118864191948877,"196/1636/2950",3
"BP","GO:0002709","regulation of T cell mediated immunity","2/13","99/18870",0.00204675559369781,0.0301660285963462,0.0128605857547328,"196/3565",2
"BP","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","2/13","99/18870",0.00204675559369781,0.0301660285963462,0.0128605857547328,"2950/3565",2
"BP","GO:0097306","cellular response to alcohol","2/13","103/18870",0.00221292870039527,0.0316415775369951,0.0134896517793145,"196/1636",2
"BP","GO:1901655","cellular response to ketone","2/13","103/18870",0.00221292870039527,0.0316415775369951,0.0134896517793145,"196/1636",2
"BP","GO:0002444","myeloid leukocyte mediated immunity","2/13","110/18870",0.00251865430587125,0.0349691423916617,0.0149082817799854,"1636/3565",2
"BP","GO:0042116","macrophage activation","2/13","110/18870",0.00251865430587125,0.0349691423916617,0.0149082817799854,"3565/7442",2
"BP","GO:0050727","regulation of inflammatory response","3/13","425/18870",0.00274227771259977,0.0375300292667226,0.0160000564284017,"196/2950/3565",3
"BP","GO:0015711","organic anion transport","3/13","443/18870",0.00308427244477071,0.0415642789277958,0.0177199650851387,"1636/7442/9152",3
"BP","GO:0006816","calcium ion transport","3/13","445/18870",0.00312382889645229,0.0415642789277958,0.0177199650851387,"1636/7442/8989",3
"BP","GO:0002698","negative regulation of immune effector process","2/13","125/18870",0.00323706486254089,0.0420928784128743,0.0179453212000827,"196/3565",2
"BP","GO:0003014","renal system process","2/13","126/18870",0.00328799864591186,0.0420928784128743,0.0179453212000827,"4879/7442",2
