"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0032496","response to lipopolysaccharide","10/50","348/18870",2.13436961748576e-08,4.19708809040839e-05,2.45108814077941e-05,"3569/3576/4353/4842/4846/5106/5743/6648/7124/7538",10
"BP","GO:0002237","response to molecule of bacterial origin","10/50","369/18870",3.70850179707183e-08,4.19708809040839e-05,2.45108814077941e-05,"3569/3576/4353/4842/4846/5106/5743/6648/7124/7538",10
"BP","GO:0031667","response to nutrient levels","11/50","495/18870",5.36940907088494e-08,4.19708809040839e-05,2.45108814077941e-05,"468/4353/5106/5443/5743/6648/7124/7538/9518/51738/59341",11
"BP","GO:0036293","response to decreased oxygen levels","9/50","315/18870",1.23344972229755e-07,6.53216090969957e-05,3.81476437819286e-05,"468/768/1958/4842/5327/5743/6648/7124/59341",9
"BP","GO:0042311","vasodilation","5/50","47/18870",1.50022434164816e-07,6.53216090969957e-05,3.81476437819286e-05,"4842/4846/4878/6648/7124",5
"BP","GO:0045776","negative regulation of blood pressure","5/50","48/18870",1.67134181058411e-07,6.53216090969957e-05,3.81476437819286e-05,"4842/4846/4878/6648/7124",5
"BP","GO:0062012","regulation of small molecule metabolic process","9/50","337/18870",2.18484474654404e-07,6.69723308200022e-05,3.91116608222749e-05,"37/229/335/1958/3479/4842/4846/5743/7124",9
"BP","GO:0070482","response to oxygen levels","9/50","343/18870",2.53556604942199e-07,6.69723308200022e-05,3.91116608222749e-05,"468/768/1958/4842/5327/5743/6648/7124/59341",9
"BP","GO:0090257","regulation of muscle system process","8/50","247/18870",2.5703666412794e-07,6.69723308200022e-05,3.91116608222749e-05,"3479/4842/4846/4878/5743/7132/51738/59341",8
"BP","GO:0006163","purine nucleotide metabolic process","10/50","463/18870",3.06103667818402e-07,7.17813101034154e-05,4.19200917717623e-05,"132/229/506/4830/4842/4846/4878/5744/7086/10840",10
"BP","GO:0009636","response to toxic substance","8/50","258/18870",3.58099467290848e-07,7.63402955270035e-05,4.45825269804204e-05,"468/1644/2098/4353/4846/5743/6648/7124",8
"BP","GO:0032611","interleukin-1 beta production","6/50","111/18870",4.65408203522953e-07,8.39524797893326e-05,4.90280220877216e-05,"335/1958/3479/3569/7124/51738",6
"BP","GO:0032651","regulation of interleukin-1 beta production","6/50","111/18870",4.65408203522953e-07,8.39524797893326e-05,4.90280220877216e-05,"335/1958/3479/3569/7124/51738",6
"BP","GO:0001659","temperature homeostasis","7/50","183/18870",5.05229629933962e-07,8.46259630139387e-05,4.94213344769989e-05,"37/468/1958/2778/5743/7124/51738",7
"BP","GO:0072521","purine-containing compound metabolic process","10/50","493/18870",5.44021617970976e-07,8.5048712942796e-05,4.9668219296859e-05,"132/229/506/4830/4842/4846/4878/5744/7086/10840",10
"BP","GO:0008217","regulation of blood pressure","7/50","187/18870",5.84570549293319e-07,8.5676121130802e-05,5.00346239888558e-05,"4842/4846/4878/5443/5743/6648/7124",7
"BP","GO:0006006","glucose metabolic process","7/50","193/18870",7.23073503083968e-07,9.97416096901121e-05,5.82488314249067e-05,"229/468/2597/3479/5106/7124/51738",7
"BP","GO:0001666","response to hypoxia","8/50","298/18870",1.06316776143322e-06,0.000131767784008262,7.69520309705974e-05,"768/1958/4842/5327/5743/6648/7124/59341",8
"BP","GO:0097237","cellular response to toxic substance","6/50","128/18870",1.07750281067538e-06,0.000131767784008262,7.69520309705974e-05,"2098/4353/4846/5743/6648/7124",6
"BP","GO:0032612","interleukin-1 production","6/50","130/18870",1.18001000604413e-06,0.000131767784008262,7.69520309705974e-05,"335/1958/3479/3569/7124/51738",6
"BP","GO:0032652","regulation of interleukin-1 production","6/50","130/18870",1.18001000604413e-06,0.000131767784008262,7.69520309705974e-05,"335/1958/3479/3569/7124/51738",6
"BP","GO:0006809","nitric oxide biosynthetic process","5/50","73/18870",1.3950021821577e-06,0.000148694550779991,8.68372171764195e-05,"4842/4846/5743/6648/7124",5
"BP","GO:0050727","regulation of inflammatory response","9/50","425/18870",1.51498448230235e-06,0.000154462548304305,9.02057121956686e-05,"335/3479/3569/5743/7124/7132/7538/51738/59341",9
"BP","GO:0046209","nitric oxide metabolic process","5/50","78/18870",1.94128368798699e-06,0.000186322211225402,0.000108811669533946,"4842/4846/5743/6648/7124",5
"BP","GO:2001057","reactive nitrogen species metabolic process","5/50","79/18870",2.06833567550153e-06,0.000186322211225402,0.000108811669533946,"4842/4846/5743/6648/7124",5
"BP","GO:0035296","regulation of tube diameter","6/50","146/18870",2.32312778167299e-06,0.000186322211225402,0.000108811669533946,"4842/4846/4878/5743/6648/7124",6
"BP","GO:0045598","regulation of fat cell differentiation","6/50","146/18870",2.32312778167299e-06,0.000186322211225402,0.000108811669533946,"3569/5743/6648/7124/7538/59341",6
"BP","GO:0097746","blood vessel diameter maintenance","6/50","146/18870",2.32312778167299e-06,0.000186322211225402,0.000108811669533946,"4842/4846/4878/5743/6648/7124",6
"BP","GO:0035150","regulation of tube size","6/50","147/18870",2.41713997407451e-06,0.000186322211225402,0.000108811669533946,"4842/4846/4878/5743/6648/7124",6
"BP","GO:0062013","positive regulation of small molecule metabolic process","6/50","147/18870",2.41713997407451e-06,0.000186322211225402,0.000108811669533946,"335/3479/4842/4846/5743/7124",6
"BP","GO:0003012","muscle system process","9/50","452/18870",2.51276484727251e-06,0.000186322211225402,0.000108811669533946,"3479/4842/4846/4878/5743/7124/7132/51738/59341",9
"BP","GO:0019318","hexose metabolic process","7/50","233/18870",2.54256322354493e-06,0.000186322211225402,0.000108811669533946,"229/468/2597/3479/5106/7124/51738",7
"BP","GO:0015980","energy derivation by oxidation of organic compounds","8/50","337/18870",2.66030126572309e-06,0.00018904262024608,0.000110400381075143,"37/506/1431/3479/5443/6648/7124/59341",8
"BP","GO:2001234","negative regulation of apoptotic signaling pathway","7/50","243/18870",3.3571164986111e-06,0.000231542299683619,0.000135220079402262,"468/627/3479/4846/5743/6648/7124",7
"BP","GO:0150077","regulation of neuroinflammatory response","4/50","41/18870",4.10850012003644e-06,0.000271767203656306,0.00015871131498456,"3479/3569/5743/7124",4
"BP","GO:0032102","negative regulation of response to external stimulus","9/50","481/18870",4.17211911796461e-06,0.000271767203656306,0.00015871131498456,"335/3479/4846/5327/7035/7124/7132/7538/51738",9
"BP","GO:0050878","regulation of body fluid levels","8/50","365/18870",4.79485975002631e-06,0.000299581235085479,0.000174954634427655,"60/2778/3569/4830/4846/5327/7035/59341",8
"BP","GO:0001649","osteoblast differentiation","7/50","257/18870",4.85462129349604e-06,0.000299581235085479,0.000174954634427655,"468/506/3479/3569/5744/7124/57560",7
"BP","GO:0034612","response to tumor necrosis factor","7/50","259/18870",5.10811242926948e-06,0.00030714163196505,0.000179369885842904,"335/3576/5106/5743/7124/7132/7538",7
"BP","GO:0005996","monosaccharide metabolic process","7/50","261/18870",5.37254310480154e-06,0.000314965339518991,0.000183938909982811,"229/468/2597/3479/5106/7124/51738",7
"BP","GO:0009266","response to temperature stimulus","6/50","171/18870",5.79259936576014e-06,0.000318851377906577,0.000186208345934893,"37/3479/4842/4846/5743/59341",6
"BP","GO:0048660","regulation of smooth muscle cell proliferation","6/50","171/18870",5.79259936576014e-06,0.000318851377906577,0.000186208345934893,"3479/3569/4846/5743/6648/7124",6
"BP","GO:0044282","small molecule catabolic process","8/50","375/18870",5.84674168442764e-06,0.000318851377906577,0.000186208345934893,"37/229/1757/2098/4842/4846/5106/10840",8
"BP","GO:0003018","vascular process in circulatory system","7/50","269/18870",6.54723328750408e-06,0.000337226441730754,0.000196939333718645,"4842/4846/4878/5743/6648/7124/59341",7
"BP","GO:0031214","biomineral tissue development","6/50","175/18870",6.61510290815125e-06,0.000337226441730754,0.000196939333718645,"468/3479/4846/5743/5744/57560",6
"BP","GO:0048659","smooth muscle cell proliferation","6/50","175/18870",6.61510290815125e-06,0.000337226441730754,0.000196939333718645,"3479/3569/4846/5743/6648/7124",6
"BP","GO:0045933","positive regulation of muscle contraction","4/50","47/18870",7.15207486412424e-06,0.000356842884178114,0.00020839528327493,"4878/5743/51738/59341",4
"BP","GO:0009408","response to heat","5/50","103/18870",7.65968458152551e-06,0.000374207507159944,0.000218536176328173,"3479/4842/4846/5743/59341",5
"BP","GO:0033138","positive regulation of peptidyl-serine phosphorylation","5/50","104/18870",8.03056285700723e-06,0.00038431979387106,0.000224441724532039,"627/3569/4842/5743/7124",5
"BP","GO:0010042","response to manganese ion","3/50","18/18870",1.38891398173313e-05,0.000621359153610155,0.000362872072201464,"468/5743/6648",3
"BP","GO:1905288","vascular associated smooth muscle cell apoptotic process","3/50","18/18870",1.38891398173313e-05,0.000621359153610155,0.000362872072201464,"468/3479/6648",3
"BP","GO:1905459","regulation of vascular associated smooth muscle cell apoptotic process","3/50","18/18870",1.38891398173313e-05,0.000621359153610155,0.000362872072201464,"468/3479/6648",3
"BP","GO:0042060","wound healing","8/50","423/18870",1.4043511787351e-05,0.000621359153610155,0.000362872072201464,"60/2778/3479/3569/4846/5327/7035/7124",8
"BP","GO:1990748","cellular detoxification","5/50","119/18870",1.54803367688785e-05,0.000672247957833705,0.00039259099680918,"2098/4353/4846/5743/6648",5
"BP","GO:0019932","second-messenger-mediated signaling","7/50","310/18870",1.64509712983257e-05,0.000701409594446796,0.000409621314050177,"3479/3576/4842/4846/4878/5443/7124",7
"BP","GO:0034284","response to monosaccharide","6/50","206/18870",1.67597750630218e-05,0.000701815580764039,0.000409858408966004,"1958/5106/5743/6648/7124/51738",6
"BP","GO:0030282","bone mineralization","5/50","123/18870",1.81692496527e-05,0.000747489305887393,0.00043653174142498,"468/3479/5743/5744/57560",5
"BP","GO:0062197","cellular response to chemical stress","7/50","317/18870",1.89949955160905e-05,0.000767987318710902,0.000448502525706603,"468/3569/4353/4846/5743/6648/59341",7
