"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0072594","establishment of protein localization to organelle","34/359","459/18870",1.42109483740516e-11,5.58348161616487e-08,4.68063762762184e-08,"617/1459/4927/4928/5898/6728/6729/6731/7040/7157/7879/8021/8546/9512/9648/9818/9868/10204/10531/10890/23203/23636/23649/23787/26515/26519/26520/26521/53371/55027/55823/80273/90580/131118",34
"BP","GO:0090150","establishment of protein localization to membrane","26/359","280/18870",2.93882972603838e-11,5.7733309968024e-08,4.839788533039e-08,"481/537/617/2040/2181/4218/5962/6728/6729/6731/7879/8546/9868/10890/23065/23255/23787/26515/26519/26520/26521/51125/56850/64374/64689/90580",26
"BP","GO:0072655","establishment of protein localization to mitochondrion","17/359","124/18870",2.08887959947835e-10,2.73573598211681e-07,2.29336991816413e-07,"617/1459/5898/8546/9512/9868/10531/23203/23787/26515/26519/26520/26521/55823/80273/90580/131118",17
"BP","GO:0070585","protein localization to mitochondrion","17/359","131/18870",5.02071855200483e-10,4.93160079770674e-07,4.13416535505871e-07,"617/1459/5898/8546/9512/9868/10531/23203/23787/26515/26519/26520/26521/55823/80273/90580/131118",17
"BP","GO:0006605","protein targeting","26/359","339/18870",1.89495729570464e-09,1.48905744296471e-06,1.2482781848968e-06,"1459/2040/6728/6729/6731/7879/8546/9512/9648/9868/10531/10956/23203/23255/23787/26515/26519/26520/26521/51125/53371/55823/64374/80273/90580/131118",26
"BP","GO:0006626","protein targeting to mitochondrion","14/359","106/18870",1.37430970233399e-08,8.99943803411706e-06,7.54423694491763e-06,"1459/9512/9868/10531/23203/23787/26515/26519/26520/26521/55823/80273/90580/131118",14
"BP","GO:0090151","establishment of protein localization to mitochondrial membrane","9/359","38/18870",2.96016104220085e-08,1.66149610497245e-05,1.3928336693303e-05,"617/8546/9868/23787/26515/26519/26520/26521/90580",9
"BP","GO:0045039","protein insertion into mitochondrial inner membrane","6/359","13/18870",6.97341651705892e-08,3.42481918694056e-05,2.87102898445755e-05,"9868/26515/26519/26520/26521/90580",6
"BP","GO:0006839","mitochondrial transport","17/359","190/18870",1.42803524385148e-07,6.23416719232494e-05,5.22610792749856e-05,"617/1459/4884/7157/9512/9868/10531/23203/23787/26515/26519/26520/26521/55823/80273/90580/131118",17
"BP","GO:0007007","inner mitochondrial membrane organization","8/359","40/18870",7.17589705574212e-07,0.000281940995320108,0.000236351388288601,"9868/26515/26519/26520/26521/27069/55735/90580",8
