"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0097006","regulation of plasma lipoprotein particle levels","22/397","91/18870",1.33415725970085e-17,3.21249701728028e-14,2.61030915107524e-14,"19/335/336/337/338/344/345/348/949/1071/2181/3162/3949/3988/3990/4023/4547/5046/5566/26119/116519/255738",22
"BP","GO:0008203","cholesterol metabolic process","26/397","140/18870",1.62822960835291e-17,3.21249701728028e-14,2.61030915107524e-14,"19/335/336/337/338/348/949/1071/1593/1727/2053/2629/3156/3949/3988/3990/3991/4047/4864/5444/6609/8431/10577/22937/26119/255738",26
"BP","GO:1902652","secondary alcohol metabolic process","26/397","150/18870",9.63222475228038e-17,9.23739429773209e-14,7.50582949579639e-14,"19/335/336/337/338/348/949/1071/1593/1727/2053/2629/3156/3949/3988/3990/3991/4047/4864/5444/6609/8431/10577/22937/26119/255738",26
"BP","GO:0071827","plasma lipoprotein particle organization","17/397","50/18870",1.15208765814545e-16,9.23739429773209e-14,7.50582949579639e-14,"19/335/336/337/338/344/345/348/949/1071/2181/3990/4023/4547/5046/5566/116519",17
"BP","GO:0042632","cholesterol homeostasis","22/397","100/18870",1.17047570929195e-16,9.23739429773209e-14,7.50582949579639e-14,"19/335/336/337/338/344/345/348/857/949/1071/2053/3949/3990/4023/4547/4864/10577/26119/27346/116519/255738",22
"BP","GO:0055092","sterol homeostasis","22/397","101/18870",1.46792667747036e-16,9.65406444883006e-14,7.84439413960476e-14,"19/335/336/337/338/344/345/348/857/949/1071/2053/3949/3990/4023/4547/4864/10577/26119/27346/116519/255738",22
"BP","GO:0016125","sterol metabolic process","26/397","154/18870",1.88417415061009e-16,1.06213588547249e-13,8.63036761317042e-14,"19/335/336/337/338/348/949/1071/1593/1727/2053/2629/3156/3949/3988/3990/3991/4047/4864/5444/6609/8431/10577/22937/26119/255738",26
"BP","GO:0071825","protein-lipid complex organization","17/397","53/18870",3.56824540077965e-16,1.76003704393456e-13,1.43011519615458e-13,"19/335/336/337/338/344/345/348/949/1071/2181/3990/4023/4547/5046/5566/116519",17
"BP","GO:0034370","triglyceride-rich lipoprotein particle remodeling","10/397","12/18870",9.65575304772883e-16,3.8101601526338e-13,3.09593934561916e-13,"335/336/337/344/345/348/1071/3990/4023/116519",10
"BP","GO:0034372","very-low-density lipoprotein particle remodeling","10/397","12/18870",9.65575304772883e-16,3.8101601526338e-13,3.09593934561916e-13,"335/336/337/344/345/348/1071/3990/4023/116519",10
"BP","GO:0034368","protein-lipid complex remodeling","14/397","33/18870",1.50994991148941e-15,4.96521862561435e-13,4.03448020210241e-13,"335/336/337/338/344/345/348/949/1071/3990/4023/4547/5046/116519",14
"BP","GO:0034369","plasma lipoprotein particle remodeling","14/397","33/18870",1.50994991148941e-15,4.96521862561435e-13,4.03448020210241e-13,"335/336/337/338/344/345/348/949/1071/3990/4023/4547/5046/116519",14
"BP","GO:0034367","protein-containing complex remodeling","14/397","35/18870",4.11763902124165e-15,1.24986181367843e-12,1.01557315455078e-12,"335/336/337/338/344/345/348/949/1071/3990/4023/4547/5046/116519",14
"BP","GO:0055088","lipid homeostasis","26/397","175/18870",4.63868759834711e-15,1.30744723307698e-12,1.06236409207258e-12,"19/335/336/337/338/344/345/348/857/949/1071/2053/3949/3988/3990/4023/4547/4864/5424/5468/10577/26119/27346/57142/116519/255738",26
"BP","GO:0006641","triglyceride metabolic process","21/397","106/18870",5.56722304717688e-15,1.46455080961066e-12,1.190018343979e-12,"336/337/338/344/345/348/857/949/1071/2876/3949/3988/3990/3991/4023/4547/10555/63924/80025/116519/255738",21
"BP","GO:0016042","lipid catabolic process","34/397","334/18870",2.95743978882483e-14,7.29378587918924e-12,5.92655368207923e-12,"34/208/336/337/338/344/345/348/427/949/1593/2108/2168/2629/2717/3032/3949/3988/3990/3991/4023/4668/4758/5346/5538/6609/7879/11001/26580/63924/64784/79153/116519/219743",34
"BP","GO:0006638","neutral lipid metabolic process","22/397","135/18870",8.73552367924601e-14,2.02766920225322e-11,1.64757926482869e-11,"336/337/338/344/345/348/857/949/1071/2876/3949/3988/3990/3991/4023/4547/6622/10555/63924/80025/116519/255738",22
"BP","GO:0033344","cholesterol efflux","17/397","73/18870",1.3294540902618e-13,2.91445880009615e-11,2.36813868943711e-11,"19/335/336/337/338/344/345/348/857/949/1071/3988/4864/5444/5468/10577/116519",17
"BP","GO:0015918","sterol transport","22/397","141/18870",2.19778747569863e-13,4.56445756795095e-11,3.70884246591581e-11,"19/335/336/337/338/344/345/348/857/949/1071/3949/3988/3990/4547/4864/5444/5468/10577/26119/116519/255738",22
"BP","GO:0030301","cholesterol transport","21/397","128/18870",2.81726839918628e-13,5.55847055159452e-11,4.5165260757481e-11,"19/335/336/337/338/344/345/348/857/949/1071/3949/3988/3990/4864/5444/5468/10577/26119/116519/255738",21
