"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0072594","establishment of protein localization to organelle","38/399","459/18870",7.16224423958453e-13,3.09480573592448e-09,2.48718355225151e-09,"617/1386/1459/2740/4088/4927/4928/5743/5898/6728/6729/6731/7015/7249/7879/8021/8546/9512/9648/9818/9868/10204/10531/10890/23203/23636/23649/23787/26515/26519/26520/26521/53371/55027/55823/80273/90580/131118",38
"BP","GO:0090150","establishment of protein localization to membrane","26/399","280/18870",2.97135578229269e-10,6.41961416764335e-07,5.15921196093872e-07,"481/537/617/2040/2181/2740/4218/5962/6728/6729/6731/7879/8546/9868/10890/23065/23787/26515/26519/26520/26521/51125/56850/64374/64689/90580",26
"BP","GO:0072655","establishment of protein localization to mitochondrion","17/399","124/18870",1.05291644892663e-09,1.51655065860398e-06,1.21879697017858e-06,"617/1459/5898/8546/9512/9868/10531/23203/23787/26515/26519/26520/26521/55823/80273/90580/131118",17
"BP","GO:0070585","protein localization to mitochondrion","17/399","131/18870",2.49517389728967e-09,2.69541160254716e-06,2.16620491767332e-06,"617/1459/5898/8546/9512/9868/10531/23203/23787/26515/26519/26520/26521/55823/80273/90580/131118",17
"BP","GO:0006605","protein targeting","26/399","339/18870",1.69559428848313e-08,1.46533258410713e-05,1.17763485425387e-05,"1459/2040/2740/6728/6729/6731/7879/8546/9512/9648/9868/10531/10956/23203/23787/26515/26519/26520/26521/51125/53371/55823/64374/80273/90580/131118",26
"BP","GO:0006626","protein targeting to mitochondrion","14/399","106/18870",5.14777219691101e-08,3.70725394380875e-05,2.97938604870341e-05,"1459/9512/9868/10531/23203/23787/26515/26519/26520/26521/55823/80273/90580/131118",14
"BP","GO:0090151","establishment of protein localization to mitochondrial membrane","9/399","38/18870",7.31640095628929e-08,4.51630979030372e-05,3.62959500072156e-05,"617/8546/9868/23787/26515/26519/26520/26521/90580",9
"BP","GO:0046209","nitric oxide metabolic process","12/399","78/18870",8.3619931075024e-08,4.51652152718973e-05,3.62976516600663e-05,"1727/1728/2717/3553/4088/4846/5743/6648/7442/55829/64757/80777",12
"BP","GO:2001057","reactive nitrogen species metabolic process","12/399","79/18870",9.67382866211803e-08,4.644512627668e-05,3.73262698904414e-05,"1727/1728/2717/3553/4088/4846/5743/6648/7442/55829/64757/80777",12
"BP","GO:0045039","protein insertion into mitochondrial inner membrane","6/399","13/18870",1.30299958268492e-07,5.63026119678154e-05,4.52483749818689e-05,"9868/26515/26519/26520/26521/90580",6
