"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0043434","response to peptide hormone","74/631","430/18870",5.67059728910303e-32,2.99180712973076e-28,1.79668398317896e-28,"183/208/673/847/857/1036/1536/1906/1909/1910/2200/2641/2642/2645/2688/2740/2888/3164/3291/3416/3586/3630/3636/3643/3667/3784/3952/4160/4218/4780/4790/4825/5080/5167/5295/5443/5465/5468/5562/5566/5573/5579/5588/5743/5770/5781/5910/5970/6513/6517/6720/6774/6833/6938/7076/7297/7351/7494/8013/8614/8660/9365/9370/9518/10890/11132/22937/23411/26060/26291/55829/56729/57761/406937",74
"BP","GO:1901653","cellular response to peptide","64/631","374/18870",1.41596851208797e-27,3.73532493488806e-24,2.24319222178146e-24,"154/183/208/857/948/1906/1909/2200/2641/2642/2645/2671/2688/2740/2888/2915/3164/3383/3416/3479/3630/3643/3667/3952/4218/4363/4780/4790/4825/5080/5167/5295/5468/5562/5566/5573/5579/5588/5770/5781/5910/5970/6517/6720/6774/7099/7124/7297/7351/7494/8013/8660/9370/9518/10890/11132/23411/26060/26191/26291/55829/57761/406937/407054",64
"BP","GO:0042593","glucose homeostasis","49/631","251/18870",6.2256109291741e-24,9.88240343590922e-21,5.93472613664394e-21,"111/1636/2621/2641/2642/2645/2646/2876/3091/3098/3123/3172/3383/3569/3630/3643/3651/3667/3952/3953/4544/4760/4825/4884/5080/5295/5443/5468/5562/5563/5566/5581/5781/6514/6517/6774/6833/6927/6934/7351/7466/7494/8660/9370/10891/23411/26291/91942/653361",49
"BP","GO:0033500","carbohydrate homeostasis","49/631","252/18870",7.49234528878637e-24,9.88240343590922e-21,5.93472613664394e-21,"111/1636/2621/2641/2642/2645/2646/2876/3091/3098/3123/3172/3383/3569/3630/3643/3651/3667/3952/3953/4544/4760/4825/4884/5080/5295/5443/5468/5562/5563/5566/5581/5781/6514/6517/6774/6833/6927/6934/7351/7466/7494/8660/9370/10891/23411/26291/91942/653361",49
"BP","GO:0071375","cellular response to peptide hormone stimulus","53/631","310/18870",5.86511667038829e-23,6.18887111059372e-20,3.71663182691974e-20,"183/208/857/1906/1909/2200/2641/2642/2645/2688/2740/2888/3164/3416/3630/3643/3667/3952/4218/4780/4790/4825/5080/5167/5295/5468/5562/5566/5573/5579/5588/5770/5781/5910/5970/6517/6720/6774/7297/7351/7494/8013/8660/9370/9518/10890/11132/23411/26060/26291/55829/57761/406937",53
"BP","GO:0010827","regulation of glucose transmembrane transport","28/631","78/18870",6.74404038245773e-22,5.93025950964116e-19,3.56132658792943e-19,"208/673/718/1636/1906/1909/2688/3479/3630/3643/3667/3952/4780/5167/5295/5579/5781/6506/7124/8013/8660/9370/11132/26060/26291/55600/55829/57761",28
"BP","GO:0034284","response to monosaccharide","42/631","206/18870",1.99492180131867e-21,1.50360106053675e-18,9.02964604807397e-19,"111/836/847/1636/2621/2641/2646/2876/3091/3123/3172/3383/3651/3952/4760/4825/4884/5080/5562/5563/5566/5579/5581/5743/6514/6648/6720/6833/6928/6934/7124/7351/7494/8431/8660/9370/10628/26291/55829/91942/169026/653361",42
"BP","GO:1904659","glucose transmembrane transport","32/631","117/18870",1.02824458959091e-20,6.78127306835208e-18,4.07238975614296e-18,"208/673/718/1636/1906/1909/2688/3479/3630/3643/3667/3952/4780/5167/5295/5579/5781/6506/6513/6514/6517/6927/7124/8013/8660/9370/11132/26060/26291/55600/55829/57761",32
"BP","GO:0008645","hexose transmembrane transport","32/631","120/18870",2.39513929020085e-20,1.4040838772333e-17,8.43201083450826e-18,"208/673/718/1636/1906/1909/2688/3479/3630/3643/3667/3952/4780/5167/5295/5579/5781/6506/6513/6514/6517/6927/7124/8013/8660/9370/11132/26060/26291/55600/55829/57761",32
"BP","GO:0015749","monosaccharide transmembrane transport","32/631","123/18870",5.43037218046485e-20,2.86506436241325e-17,1.72057055402097e-17,"208/673/718/1636/1906/1909/2688/3479/3630/3643/3667/3952/4780/5167/5295/5579/5781/6506/6513/6514/6517/6927/7124/8013/8660/9370/11132/26060/26291/55600/55829/57761",32
