"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0032496","response to lipopolysaccharide","36/496","348/18870",2.48795331570201e-12,1.20168145148407e-08,8.275718397493e-09,"387/948/949/1432/1906/2634/2643/2671/2920/2950/3066/3146/3158/3164/3552/3553/3569/3627/3717/3764/4792/4846/5142/5581/5976/6347/6376/6401/6403/6648/7124/7412/7538/8754/10270/55829",36
"BP","GO:0072594","establishment of protein localization to organelle","41/496","459/18870",8.55987342015004e-12,2.06720943096623e-08,1.42364210566706e-08,"617/948/1432/1459/3098/3099/3717/4734/4792/4927/4928/5534/5898/6262/6728/6729/6731/7879/8021/8546/9512/9648/9818/9868/10204/10531/10890/23203/23636/23649/23787/26515/26519/26520/26521/53371/55027/55823/80273/90580/131118",41
"BP","GO:0002237","response to molecule of bacterial origin","36/496","369/18870",1.37542076877963e-11,2.21442743773521e-08,1.52502794012058e-08,"387/948/949/1432/1906/2634/2643/2671/2920/2950/3066/3146/3158/3164/3552/3553/3569/3627/3717/3764/4792/4846/5142/5581/5976/6347/6376/6401/6403/6648/7124/7412/7538/8754/10270/55829",36
"BP","GO:0071222","cellular response to lipopolysaccharide","27/496","226/18870",5.56955149116936e-11,6.725233425587e-08,4.63152176634083e-08,"387/948/949/1432/2634/2671/2920/2950/3146/3158/3552/3553/3569/3627/3717/4792/4846/5142/5581/5976/6347/6376/7124/7538/8754/10270/55829",27
"BP","GO:0007249","canonical NF-kappaB signal transduction","31/496","300/18870",8.87090469683559e-11,7.40680904629499e-08,5.10090804975312e-08,"387/389/948/1499/1906/2150/2950/3162/3552/3553/4792/5495/5581/6376/7037/7088/7124/8737/9188/9370/9755/9978/23085/23476/23636/29110/54602/57153/79671/79753/286827",31
"BP","GO:0071216","cellular response to biotic stimulus","29/496","265/18870",9.2010050264534e-11,7.40680904629499e-08,5.10090804975312e-08,"387/948/949/1432/2634/2671/2920/2950/3146/3158/3552/3553/3569/3627/3717/4792/4846/5142/5581/5976/6347/6376/7124/7466/7538/8754/9451/10270/55829",29
"BP","GO:0071219","cellular response to molecule of bacterial origin","27/496","239/18870",2.01300057693193e-10,1.36019687023997e-07,9.36737955749879e-08,"387/948/949/1432/2634/2671/2920/2950/3146/3158/3552/3553/3569/3627/3717/4792/4846/5142/5581/5976/6347/6376/7124/7538/8754/10270/55829",27
"BP","GO:0070585","protein localization to mitochondrion","20/496","131/18870",2.25291407079085e-10,1.36019687023997e-07,9.36737955749879e-08,"617/1459/3098/3099/5898/8546/9512/9868/10059/10531/23203/23787/26515/26519/26520/26521/55823/80273/90580/131118",20
"BP","GO:0072655","establishment of protein localization to mitochondrion","19/496","124/18870",5.98395309913934e-10,3.07991649226474e-07,2.12107139927135e-07,"617/1459/3098/3099/5898/8546/9512/9868/10531/23203/23787/26515/26519/26520/26521/55823/80273/90580/131118",19
"BP","GO:0042060","wound healing","36/496","423/18870",6.37663870034107e-10,3.07991649226474e-07,2.12107139927135e-07,"60/387/389/948/949/1398/1432/1861/1906/2150/2152/2246/2247/2677/2768/2876/3162/3479/3552/3569/3572/3688/3717/3791/4846/5327/5581/6376/6403/7124/7422/8546/8761/27243/60681/196527",36
"BP","GO:0051235","maintenance of location","31/496","350/18870",3.9556417364198e-09,1.73688632608251e-06,1.19615577866857e-06,"811/817/948/949/1401/2200/2201/2247/2946/3098/3099/3553/3569/3627/4792/5566/5581/6262/6348/6376/6546/7124/8733/9908/10142/10577/10956/10959/25777/27069/148867",31
"BP","GO:0006457","protein folding","24/496","223/18870",5.47565330146548e-09,2.20395045383986e-06,1.51781266952903e-06,"811/821/1861/3303/3306/3313/4878/5034/6388/6902/7466/7841/9529/10283/10525/23071/53938/55768/56605/60681/64374/80273/131118/169714",24
"BP","GO:0043122","regulation of canonical NF-kappaB signal transduction","26/496","265/18870",8.94541112204782e-09,3.32356428611469e-06,2.28886632758471e-06,"387/389/948/1499/2150/2950/3162/3552/3553/5495/5581/6376/7037/7088/7124/8737/9188/9370/9978/23476/23636/29110/54602/57153/79671/286827",26
"BP","GO:0002685","regulation of leukocyte migration","24/496","230/18870",1.00961117709095e-08,3.48315856096378e-06,2.39877542827625e-06,"387/811/1398/1843/1906/2150/3146/3162/3383/3552/3569/3627/4254/4478/6347/6348/6351/6376/6401/6403/7124/7422/10059/196527",24
"BP","GO:0046209","nitric oxide metabolic process","14/496","78/18870",1.37422535571271e-08,4.16399742270101e-06,2.86765432183397e-06,"948/1727/1906/2643/2717/3553/3717/4846/6648/7124/9314/55829/64757/80777",14
"BP","GO:0002687","positive regulation of leukocyte migration","19/496","149/18870",1.37937802822394e-08,4.16399742270101e-06,2.86765432183397e-06,"387/811/1906/2150/3146/3383/3552/3569/3627/4254/6348/6351/6376/6401/6403/7124/7422/10059/196527",19
"BP","GO:2001057","reactive nitrogen species metabolic process","14/496","79/18870",1.63054360544542e-08,4.63266212605963e-06,3.19041349424614e-06,"948/1727/1906/2643/2717/3553/3717/4846/6648/7124/9314/55829/64757/80777",14
"BP","GO:1901653","cellular response to peptide","31/496","374/18870",1.8856333978314e-08,5.05978295084759e-06,3.48456230242528e-06,"154/183/948/1398/1906/2200/2671/2690/2729/3158/3164/3383/3416/3479/3553/3717/4218/4363/4691/5166/5566/5786/5910/6776/7124/7412/9021/9370/9518/10890/55829",31
"BP","GO:0009266","response to temperature stimulus","20/496","171/18870",2.55192438050653e-08,6.2077367687899e-06,4.27513309128824e-06,"34/153/154/1153/2246/2729/3066/3158/3162/3281/3303/3306/3479/3552/3627/4792/4846/5566/9451/10569",20
"BP","GO:0006979","response to oxidative stress","32/496","400/18870",2.57049141564799e-08,6.2077367687899e-06,4.27513309128824e-06,"374/406/948/952/1398/1861/1906/2643/2729/2876/2950/3066/3082/3162/3303/3552/3569/3717/4363/4846/5693/6648/8614/8737/8754/9370/9588/10516/55829/60674/79956/80777",32
"BP","GO:2001234","negative regulation of apoptotic signaling pathway","24/496","243/18870",2.94892065105452e-08,6.7825174974254e-06,4.67097205881318e-06,"1459/1499/2729/2876/2950/3082/3162/3303/3383/3479/3552/3553/4846/6376/6648/6934/7124/7466/8737/9529/10525/26574/27069/55829",24
"BP","GO:0060326","cell chemotaxis","28/496","325/18870",4.10515136146045e-08,9.01267321629726e-06,6.20683172354786e-06,"811/1398/1843/1906/2150/2246/2247/2920/3082/3146/3164/3553/3569/3627/3791/4015/4363/5142/6347/6348/6351/6376/6729/7412/7422/10059/23765/196527",28
"BP","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","15/496","99/18870",4.54218970416e-08,9.53859837873599e-06,6.56902492684009e-06,"2729/2876/2950/3082/3162/3303/3383/3479/3552/3553/4846/6376/6934/7124/8737",15
"BP","GO:0006809","nitric oxide biosynthetic process","13/496","73/18870",5.00399971960228e-08,9.72029967693144e-06,6.69415865295922e-06,"948/1727/1906/2643/2717/3553/3717/4846/6648/7124/9314/64757/80777",13
"BP","GO:0003018","vascular process in circulatory system","25/496","269/18870",5.07743391896622e-08,9.72029967693144e-06,6.69415865295922e-06,"153/154/183/387/948/952/1401/1906/2150/2171/2643/2729/2876/3764/4363/4846/4878/5910/6533/6546/6648/7037/7124/7422/9368",25
"BP","GO:0043123","positive regulation of canonical NF-kappaB signal transduction","21/496","196/18870",5.36480122038335e-08,9.72029967693144e-06,6.69415865295922e-06,"387/389/948/1499/2150/3162/3552/3553/5581/6376/7037/7124/8737/9188/9370/9978/23476/23636/29110/54602/57153",21
"BP","GO:0035296","regulation of tube diameter","18/496","146/18870",5.63495633445301e-08,9.72029967693144e-06,6.69415865295922e-06,"153/154/183/387/952/1401/1906/2150/2643/2729/2876/3764/4846/4878/5910/6546/6648/7124",18
"BP","GO:0097746","blood vessel diameter maintenance","18/496","146/18870",5.63495633445301e-08,9.72029967693144e-06,6.69415865295922e-06,"153/154/183/387/952/1401/1906/2150/2643/2729/2876/3764/4846/4878/5910/6546/6648/7124",18
"BP","GO:0035150","regulation of tube size","18/496","147/18870",6.26758167345334e-08,1.04387653388895e-05,7.18895030421508e-06,"153/154/183/387/952/1401/1906/2150/2643/2729/2876/3764/4846/4878/5910/6546/6648/7124",18
"BP","GO:0050900","leukocyte migration","31/496","396/18870",6.98020503159677e-08,1.12381301008708e-05,7.73945540345466e-06,"387/811/1398/1843/1906/2150/2920/3146/3162/3383/3552/3553/3569/3627/3688/4254/4478/5142/6347/6348/6351/6376/6401/6403/6729/7124/7412/7422/10059/23765/196527",31
"BP","GO:2001233","regulation of apoptotic signaling pathway","31/496","398/18870",7.82039655749039e-08,1.21846823782834e-05,8.39132533842772e-06,"183/1075/1459/1499/2729/2876/2950/3082/3162/3303/3383/3479/3552/3553/3717/4846/5034/6376/6648/6934/7124/7466/8737/9368/9451/9529/10059/10525/26574/27069/55829",31
"BP","GO:0006935","chemotaxis","34/496","468/18870",9.84627617125654e-08,1.48617230959903e-05,1.02349449674904e-05,"387/811/1398/1432/1843/1906/2150/2152/2246/2247/2920/3082/3146/3164/3553/3569/3627/3791/4015/4363/5142/5898/6347/6348/6351/6376/6729/7412/7422/10059/10928/23077/23765/196527",34
"BP","GO:0042330","taxis","34/496","470/18870",1.08994913528572e-07,1.57461176658262e-05,1.08440082432191e-05,"387/811/1398/1432/1843/1906/2150/2152/2246/2247/2920/3082/3146/3164/3553/3569/3627/3791/4015/4363/5142/5898/6347/6348/6351/6376/6729/7412/7422/10059/10928/23077/23765/196527",34
"BP","GO:0090150","establishment of protein localization to membrane","25/496","280/18870",1.10842236156954e-07,1.57461176658262e-05,1.08440082432191e-05,"481/537/617/2040/2181/4218/5962/6728/6729/6731/7879/8546/9868/10890/23065/23787/26515/26519/26520/26521/51125/56850/64374/64689/90580",25
"BP","GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","19/496","171/18870",1.2999220908069e-07,1.79389248531352e-05,1.2354146787819e-05,"183/1634/2150/2152/2247/2876/3082/3479/3688/3717/3791/4734/6348/6376/6403/6934/7124/9518/57142",19
"BP","GO:0043434","response to peptide hormone","32/496","430/18870",1.37158276100815e-07,1.84020687101926e-05,1.26731038736425e-05,"183/374/1398/1432/1906/1959/2200/2690/2729/3030/3158/3164/3416/3553/3717/3764/4218/4691/5166/5443/5566/5786/5910/6776/6938/8614/9021/9370/9518/10890/22937/55829",32
"BP","GO:0006839","mitochondrial transport","20/496","190/18870",1.49195899763325e-07,1.94761134015368e-05,1.3412775056959e-05,"617/1375/1459/2729/3099/3303/4884/9512/9868/10531/23203/23787/26515/26519/26520/26521/55823/80273/90580/131118",20
"BP","GO:0035994","response to muscle stretch","8/496","25/18870",1.57150695546236e-07,1.99746805128505e-05,1.37561273663741e-05,"1000/1432/1499/1906/4792/4878/6262/6546",8
"BP","GO:0034976","response to endoplasmic reticulum stress","24/496","266/18870",1.6391500536757e-07,2.03002429724452e-05,1.39803351406618e-05,"595/811/821/1861/3303/3764/5034/7466/7993/8614/8975/9451/10525/10956/10959/23071/27248/51439/55757/55768/55829/79956/80020/80267",24
"BP","GO:0010631","epithelial cell migration","29/496","372/18870",2.02910828867791e-07,2.45014825857857e-05,1.68736373479531e-05,"183/382/387/811/949/1460/1634/1906/2246/2247/2876/3146/3162/3164/3397/3688/3791/4223/4254/4846/5581/6678/6776/7124/7422/8754/9314/28984/57142",29
"BP","GO:0034504","protein localization to nucleus","26/496","310/18870",2.13221527639174e-07,2.51185360609076e-05,1.72985886351679e-05,"811/948/1432/1861/2634/3717/4140/4792/4927/4928/5534/5910/6934/7037/8021/9451/9818/10204/23636/23649/25777/26092/51574/53371/55027/56257",26
"BP","GO:0090132","epithelium migration","29/496","375/18870",2.40278095013101e-07,2.76319809265066e-05,1.90295433644461e-05,"183/382/387/811/949/1460/1634/1906/2246/2247/2876/3146/3162/3164/3397/3688/3791/4223/4254/4846/5581/6678/6776/7124/7422/8754/9314/28984/57142",29
"BP","GO:0003015","heart process","23/496","255/18870",2.98524911611412e-07,3.3531984257747e-05,2.30927471405646e-05,"153/183/476/481/817/1906/2643/2876/2946/3764/4846/4878/5142/5318/5566/5910/6262/6546/7124/7139/10059/10142/79924",23
"BP","GO:0042311","vasodilation","10/496","47/18870",3.11059362793236e-07,3.40304878085992e-05,2.34360556772743e-05,"153/154/2150/2643/2876/3764/4846/4878/6648/7124",10
"BP","GO:0090130","tissue migration","29/496","380/18870",3.17054234241607e-07,3.40304878085992e-05,2.34360556772743e-05,"183/382/387/811/949/1460/1634/1906/2246/2247/2876/3146/3162/3164/3397/3688/3791/4223/4254/4846/5581/6678/6776/7124/7422/8754/9314/28984/57142",29
"BP","GO:0001819","positive regulation of cytokine production","34/496","499/18870",4.42801762507746e-07,4.56950103090317e-05,3.1469158238322e-05,"183/948/1432/2150/2152/3066/3082/3098/3146/3162/3303/3459/3552/3553/3569/3572/3659/3717/5142/5861/6348/6376/7124/8737/9188/9370/9451/9868/10146/23765/28984/29110/30968/91543",34
"BP","GO:1903829","positive regulation of protein localization","33/496","476/18870",4.44651239031986e-07,4.56950103090317e-05,3.1469158238322e-05,"382/952/1432/1459/2040/2150/2181/3479/3552/3553/3688/3717/4478/5116/5213/5566/5581/5962/6934/7037/7124/8754/9451/9662/9868/10059/11190/23636/25921/51574/55823/56257/57142",33
"BP","GO:0090151","establishment of protein localization to mitochondrial membrane","9/496","38/18870",4.60725431994433e-07,4.62730867017358e-05,3.18672668579024e-05,"617/8546/9868/23787/26515/26519/26520/26521/90580",9
"BP","GO:0045039","protein insertion into mitochondrial inner membrane","6/496","13/18870",4.69437111466884e-07,4.62730867017358e-05,3.18672668579024e-05,"9868/26515/26519/26520/26521/90580",6
"BP","GO:0060047","heart contraction","22/496","243/18870",5.06698553578553e-07,4.89470802756883e-05,3.37087879854364e-05,"153/183/476/481/817/1906/2643/2876/2946/3764/4846/4878/5142/5318/5566/6262/6546/7124/7139/10059/10142/79924",22
"BP","GO:0009410","response to xenobiotic stimulus","31/496","434/18870",5.2757378335758e-07,4.97566925057973e-05,3.42663502927579e-05,"476/595/811/952/1063/1499/1848/1906/2052/2729/2768/2876/2938/2946/2950/3030/3066/3158/3553/3764/4015/4363/5142/5447/6648/6817/7037/7124/9370/23491/80777",31
"BP","GO:0010821","regulation of mitochondrion organization","17/496","152/18870",5.42015537635525e-07,4.97566925057973e-05,3.42663502927579e-05,"1459/1634/2729/2876/3082/3303/3479/3791/5898/5910/7037/10059/10193/10463/10928/26355/27069",17
"BP","GO:0043542","endothelial cell migration","24/496","284/18870",5.45984410519101e-07,4.97566925057973e-05,3.42663502927579e-05,"183/387/811/949/1460/1634/1906/2246/2247/2876/3146/3162/3164/3397/3688/3791/4223/4846/6678/6776/7124/7422/9314/28984",24
"BP","GO:0007006","mitochondrial membrane organization","15/496","120/18870",6.01933951449948e-07,5.38396478796898e-05,3.70781927208935e-05,"617/2729/3099/3303/3313/8546/9868/23787/26515/26519/26520/26521/27069/55735/90580",15
"BP","GO:0048660","regulation of smooth muscle cell proliferation","18/496","171/18870",6.24569575173016e-07,5.48485645106485e-05,3.77730116276887e-05,"1499/1786/1906/2006/2247/2768/3162/3479/3486/3569/3717/4846/6376/6648/6934/7124/9370/9510",18
"BP","GO:0008016","regulation of heart contraction","20/496","208/18870",6.46459929570217e-07,5.57571689254312e-05,3.83987476962761e-05,"153/183/476/481/817/1906/2643/2946/3764/4846/4878/5142/5318/5566/6262/6546/7124/7139/10142/79924",20
