"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0086091","regulation of heart rate by cardiac conduction","14/349","38/18870",2.73711690791283e-15,9.92752302499984e-12,8.61183414500153e-12,"287/3753/3757/3759/3762/3784/5318/6324/6330/6331/9992/10008/10142/54795",14
"BP","GO:0061337","cardiac conduction","19/349","97/18870",1.37121699306054e-14,2.48670201691529e-11,2.1571408380305e-11,"287/481/1482/2697/3753/3757/3759/3762/3784/5318/5566/6262/6324/6330/6331/9992/10008/10142/54795",19
"BP","GO:0086002","cardiac muscle cell action potential involved in contraction","15/349","53/18870",2.48506302294533e-14,3.00444119474091e-11,2.60626434231003e-11,"287/2697/3753/3757/3759/3762/3784/5318/6262/6324/6330/6331/9992/10008/54795",15
"BP","GO:0086001","cardiac muscle cell action potential","17/349","76/18870",3.33974344356161e-14,3.02831236744949e-11,2.62697188231728e-11,"287/481/2697/3753/3757/3759/3762/3784/5318/6262/6324/6330/6331/9992/10008/10142/54795",17
"BP","GO:0099622","cardiac muscle cell membrane repolarization","13/349","39/18870",1.24920998618071e-13,9.06176923975485e-11,7.86081820777712e-11,"287/481/3753/3757/3759/3762/3784/6324/6330/6331/9992/10008/10142",13
"BP","GO:0086003","cardiac muscle cell contraction","16/349","76/18870",5.27232950092745e-13,3.18712318331064e-10,2.76473559267932e-10,"287/2697/3753/3757/3759/3762/3784/5318/6262/6324/6330/6331/9992/10008/10142/54795",16
"BP","GO:0099625","ventricular cardiac muscle cell membrane repolarization","11/349","28/18870",1.20060127307367e-12,6.22082973919743e-10,5.3963867747627e-10,"287/3753/3757/3762/3784/6324/6330/6331/9992/10008/10142",11
"BP","GO:0060307","regulation of ventricular cardiac muscle cell membrane repolarization","10/349","23/18870",3.80664904001631e-12,1.72583950851739e-09,1.49711499744852e-09,"287/3753/3757/3784/6324/6330/6331/9992/10008/10142",10
"BP","GO:0072594","establishment of protein localization to organelle","34/349","459/18870",6.48416456619611e-12,2.61311832017703e-09,2.26680326179651e-09,"617/1459/4000/4927/4928/5898/6262/6728/6729/6731/7879/8021/8546/9512/9648/9818/9868/10204/10531/10890/23203/23636/23649/23787/26515/26519/26520/26521/53371/55027/55823/80273/90580/131118",34
"BP","GO:0060048","cardiac muscle contraction","19/349","139/18870",1.14691995266185e-11,4.15987866830453e-09,3.60857235632239e-09,"287/481/1482/2697/3753/3757/3759/3762/3784/5318/5566/6262/6324/6330/6331/9992/10008/10142/54795",19
"BP","GO:0086009","membrane repolarization","13/349","54/18870",1.32744522143663e-11,4.37694892559149e-09,3.79687441806131e-09,"287/481/3753/3757/3759/3762/3784/6324/6330/6331/9992/10008/10142",13
"BP","GO:0090150","establishment of protein localization to membrane","26/349","280/18870",1.56545767809587e-11,4.73159583204477e-09,4.10452017528821e-09,"481/537/617/2040/2181/3753/4218/5962/6728/6729/6731/7879/8546/9868/10890/23065/23787/26515/26519/26520/26521/51125/56850/64374/64689/90580",26
"BP","GO:0086005","ventricular cardiac muscle cell action potential","11/349","35/18870",2.07761677484325e-11,5.79655080181266e-09,5.02833727935746e-09,"287/3753/3757/3762/3784/5318/6262/6331/9992/10008/54795",11
"BP","GO:0099623","regulation of cardiac muscle cell membrane repolarization","10/349","28/18870",4.02163348766032e-11,1.04189033283886e-08,9.03809210121556e-09,"287/3753/3757/3784/6324/6330/6331/9992/10008/10142",10
"BP","GO:0060306","regulation of membrane repolarization","11/349","38/18870",5.70206554189303e-11,1.35425882145973e-08,1.17477968375869e-08,"287/3753/3757/3759/3784/6324/6330/6331/9992/10008/10142",11
"BP","GO:0002027","regulation of heart rate","16/349","102/18870",5.97412217903381e-11,1.35425882145973e-08,1.17477968375869e-08,"287/3753/3757/3759/3762/3784/5318/5566/6262/6324/6330/6331/9992/10008/10142/54795",16
"BP","GO:0070252","actin-mediated cell contraction","16/349","105/18870",9.37839107744304e-11,2.00090731987564e-08,1.7357282309893e-08,"287/2697/3753/3757/3759/3762/3784/5318/6262/6324/6330/6331/9992/10008/10142/54795",16
"BP","GO:0072655","establishment of protein localization to mitochondrion","17/349","124/18870",1.34917200032609e-10,2.71858158065706e-08,2.35828953741209e-08,"617/1459/5898/8546/9512/9868/10531/23203/23787/26515/26519/26520/26521/55823/80273/90580/131118",17
"BP","GO:0070585","protein localization to mitochondrion","17/349","131/18870",3.25428900909796e-10,6.21226643999911e-08,5.38895836465031e-08,"617/1459/5898/8546/9512/9868/10531/23203/23787/26515/26519/26520/26521/55823/80273/90580/131118",17
"BP","GO:0086019","cell-cell signaling involved in cardiac conduction","10/349","34/18870",3.64093780804563e-10,6.60284071489075e-08,5.72777005697283e-08,"287/2697/3762/3784/5318/6262/6324/6330/6331/54795",10
"BP","GO:0030048","actin filament-based movement","17/349","133/18870",4.14163452452331e-10,7.15319448592668e-08,6.20518576130334e-08,"287/2697/3753/3757/3759/3762/3784/5318/6262/6324/6330/6331/9992/10008/10142/25777/54795",17
"BP","GO:0086065","cell communication involved in cardiac conduction","12/349","58/18870",5.51434576618918e-10,9.09115095180371e-08,7.88630597853563e-08,"287/481/2697/3762/3784/5318/5566/6262/6324/6330/6331/54795",12
"BP","GO:0006605","protein targeting","26/349","339/18870",1.04073123726428e-09,1.64118791198154e-07,1.42368222800134e-07,"1459/2040/3753/6728/6729/6731/7879/8546/9512/9648/9868/10531/10956/23203/23787/26515/26519/26520/26521/51125/53371/55823/64374/80273/90580/131118",26
"BP","GO:0001508","action potential","17/349","146/18870",1.79504648136894e-09,2.68319597821198e-07,2.32759356837624e-07,"287/481/2697/3753/3757/3759/3762/3784/5318/6262/6324/6330/6331/9992/10008/10142/54795",17
"BP","GO:0006941","striated muscle contraction","19/349","186/18870",1.84945959347393e-09,2.68319597821198e-07,2.32759356837624e-07,"287/481/1482/2697/3753/3757/3759/3762/3784/5318/5566/6262/6324/6330/6331/9992/10008/10142/54795",19
"BP","GO:0003015","heart process","22/349","255/18870",2.39224721314878e-09,3.33718486234255e-07,2.89490968425171e-07,"287/481/1482/2697/2771/2876/3753/3757/3759/3762/3784/5318/5566/5910/6262/6324/6330/6331/9992/10008/10142/54795",22
"BP","GO:0006626","protein targeting to mitochondrion","14/349","106/18870",9.61804260869437e-09,1.29202372376794e-06,1.12079256753947e-06,"1459/9512/9868/10531/23203/23787/26515/26519/26520/26521/55823/80273/90580/131118",14
"BP","GO:0086013","membrane repolarization during cardiac muscle cell action potential","8/349","25/18870",1.03891425206609e-08,1.3457649972299e-06,1.16741154113742e-06,"481/3753/3757/3759/3762/3784/9992/10008",8
