"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0090150","establishment of protein localization to membrane","25/336","280/18870",4.03050250668186e-11,8.5431265369492e-08,7.67323132118664e-08,"481/537/617/2040/2181/4218/5962/6728/6729/6731/7879/8546/9868/10890/23065/23787/26515/26519/26520/26521/51125/56850/64374/64689/90580",25
"BP","GO:0072594","establishment of protein localization to organelle","32/336","459/18870",4.99056796559759e-11,8.5431265369492e-08,7.67323132118664e-08,"617/1459/4927/4928/5898/6728/6729/6731/7879/8021/8546/9512/9648/9818/9868/10204/10531/10890/23203/23636/23649/23787/26515/26519/26520/26521/53371/55027/55823/80273/90580/131118",32
"BP","GO:0072655","establishment of protein localization to mitochondrion","17/336","124/18870",7.47648180013057e-11,8.5431265369492e-08,7.67323132118664e-08,"617/1459/5898/8546/9512/9868/10531/23203/23787/26515/26519/26520/26521/55823/80273/90580/131118",17
"BP","GO:0070585","protein localization to mitochondrion","17/336","131/18870",1.81168735174945e-10,1.55261606044928e-07,1.39452250101767e-07,"617/1459/5898/8546/9512/9868/10531/23203/23787/26515/26519/26520/26521/55823/80273/90580/131118",17
"BP","GO:0006605","protein targeting","25/336","339/18870",2.26204841567061e-09,1.55086039378377e-06,1.39294560333401e-06,"1459/2040/6728/6729/6731/7879/8546/9512/9648/9868/10531/10956/23203/23787/26515/26519/26520/26521/51125/53371/55823/64374/80273/90580/131118",25
"BP","GO:0006626","protein targeting to mitochondrion","14/336","106/18870",5.93991319223939e-09,3.39367040383277e-06,3.04811334864916e-06,"1459/9512/9868/10531/23203/23787/26515/26519/26520/26521/55823/80273/90580/131118",14
"BP","GO:0090151","establishment of protein localization to mitochondrial membrane","9/336","38/18870",1.67293273271714e-08,8.19259058250624e-06,7.35838833563556e-06,"617/8546/9868/23787/26515/26519/26520/26521/90580",9
"BP","GO:0045039","protein insertion into mitochondrial inner membrane","6/336","13/18870",4.70847508550283e-08,2.01758157413796e-05,1.81214337172313e-05,"9868/26515/26519/26520/26521/90580",6
"BP","GO:0006839","mitochondrial transport","16/336","190/18870",3.13438282040929e-07,0.000119385158981812,0.00010722888596137,"617/1459/4884/9512/9868/10531/23203/23787/26515/26519/26520/26521/55823/80273/90580/131118",16
"BP","GO:0007007","inner mitochondrial membrane organization","8/336","40/18870",4.35210928657386e-07,0.000149190306343752,0.000133999154349774,"9868/26515/26519/26520/26521/27069/55735/90580",8
"BP","GO:0006457","protein folding","17/336","223/18870",5.52437895506939e-07,0.000172159736890708,0.00015462974587156,"1861/6388/6902/7466/7841/9529/10283/10525/23071/53938/55768/56605/60681/64374/80273/131118/169714",17
"BP","GO:0036503","ERAD pathway","12/336","111/18870",6.79861676346381e-07,0.000194213818876283,0.000174438193273085,"1861/7466/7993/8975/10956/27248/51439/55757/55768/55829/80020/80267",12
