"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0072594","establishment of protein localization to organelle","36/372","459/18870",1.84813530723741e-12,7.43874461163056e-09,6.07161083567152e-09,"617/1459/3458/3952/4927/4928/5743/5898/6728/6729/6731/7040/7879/8021/8546/9512/9648/9818/9868/10204/10531/10890/23203/23636/23649/23787/26515/26519/26520/26521/53371/55027/55823/80273/90580/131118",36
"BP","GO:0090150","establishment of protein localization to membrane","25/372","280/18870",3.49272519505355e-10,4.84651211004006e-07,3.95579321227461e-07,"481/537/617/2040/2181/4218/5962/6728/6729/6731/7879/8546/9868/10890/23065/23787/26515/26519/26520/26521/51125/56850/64374/64689/90580",25
"BP","GO:0072655","establishment of protein localization to mitochondrion","17/372","124/18870",3.61230716276278e-10,4.84651211004006e-07,3.95579321227461e-07,"617/1459/5898/8546/9512/9868/10531/23203/23787/26515/26519/26520/26521/55823/80273/90580/131118",17
"BP","GO:0070585","protein localization to mitochondrion","17/372","131/18870",8.64250946648874e-10,8.6965251506543e-07,7.09822948550299e-07,"617/1459/5898/8546/9512/9868/10531/23203/23787/26515/26519/26520/26521/55823/80273/90580/131118",17
"BP","GO:0006605","protein targeting","25/372","339/18870",1.75663670713357e-08,1.41409254924252e-05,1.15420277115029e-05,"1459/2040/6728/6729/6731/7879/8546/9512/9648/9868/10531/10956/23203/23787/26515/26519/26520/26521/51125/53371/55823/64374/80273/90580/131118",25
"BP","GO:0006626","protein targeting to mitochondrion","14/372","106/18870",2.14928424176832e-08,1.44181151218625e-05,1.17682738922087e-05,"1459/9512/9868/10531/23203/23787/26515/26519/26520/26521/55823/80273/90580/131118",14
"BP","GO:0090151","establishment of protein localization to mitochondrial membrane","9/372","38/18870",4.01777298143351e-08,2.31021946432427e-05,1.88563450752691e-05,"617/8546/9868/23787/26515/26519/26520/26521/90580",9
"BP","GO:0045039","protein insertion into mitochondrial inner membrane","6/372","13/18870",8.60904907484815e-08,4.33142781578297e-05,3.5353739687633e-05,"9868/26515/26519/26520/26521/90580",6
"BP","GO:0007007","inner mitochondrial membrane organization","8/372","40/18870",9.37689253298606e-07,0.000419355471614099,0.000342283995268415,"9868/26515/26519/26520/26521/27069/55735/90580",8
"BP","GO:0006839","mitochondrial transport","16/372","190/18870",1.2074014875433e-06,0.000455146188117942,0.00037149689522487,"617/1459/4884/9512/9868/10531/23203/23787/26515/26519/26520/26521/55823/80273/90580/131118",16
"BP","GO:2000377","regulation of reactive oxygen species metabolic process","14/372","147/18870",1.30581702130235e-06,0.000455146188117942,0.00037149689522487,"183/185/387/2150/3952/4358/5465/6647/7040/8737/10193/10516/23408/26574",14
"BP","GO:0009100","glycoprotein metabolic process","23/372","370/18870",1.35695757948206e-06,0.000455146188117942,0.00037149689522487,"1514/2801/2990/3952/5046/5861/7841/9653/23071/23333/23509/26574/29880/54480/55757/55768/79053/79070/79586/80267/90161/143888/440138",23
"BP","GO:0036503","ERAD pathway","12/372","111/18870",1.97211591294829e-06,0.000610597426893604,0.000498378442454381,"1861/7466/7993/8975/10956/27248/51439/55757/55768/55829/80020/80267",12
