"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0090150","establishment of protein localization to membrane","25/339","280/18870",4.87824159217194e-11,1.0407845552079e-07,9.32855359540172e-08,"481/537/617/2040/2181/4218/5962/6728/6729/6731/7879/8546/9868/10890/23065/23787/26515/26519/26520/26521/51125/56850/64374/64689/90580",25
"BP","GO:0072594","establishment of protein localization to organelle","32/339","459/18870",6.28855421816271e-11,1.0407845552079e-07,9.32855359540172e-08,"617/1459/4927/4928/5898/6728/6729/6731/7879/8021/8546/9512/9648/9818/9868/10204/10531/10890/23203/23636/23649/23787/26515/26519/26520/26521/53371/55027/55823/80273/90580/131118",32
"BP","GO:0072655","establishment of protein localization to mitochondrion","17/339","124/18870",8.58733131359655e-11,1.0407845552079e-07,9.32855359540172e-08,"617/1459/5898/8546/9512/9868/10531/23203/23787/26515/26519/26520/26521/55823/80273/90580/131118",17
"BP","GO:0070585","protein localization to mitochondrion","17/339","131/18870",2.07865929544149e-10,1.88950129955631e-07,1.69356031018075e-07,"617/1459/5898/8546/9512/9868/10531/23203/23787/26515/26519/26520/26521/55823/80273/90580/131118",17
"BP","GO:0006605","protein targeting","25/339","339/18870",2.71290992778323e-09,1.97282809948396e-06,1.7682461339825e-06,"1459/2040/6728/6729/6731/7879/8546/9512/9648/9868/10531/10956/23203/23787/26515/26519/26520/26521/51125/53371/55823/64374/80273/90580/131118",25
"BP","GO:0006626","protein targeting to mitochondrion","14/339","106/18870",6.65114420711958e-09,4.03059338951447e-06,3.61262148513022e-06,"1459/9512/9868/10531/23203/23787/26515/26519/26520/26521/55823/80273/90580/131118",14
"BP","GO:0090151","establishment of protein localization to mitochondrial membrane","9/339","38/18870",1.80641223827387e-08,9.38302128337685e-06,8.41000344315174e-06,"617/8546/9868/23787/26515/26519/26520/26521/90580",9
"BP","GO:0045039","protein insertion into mitochondrial inner membrane","6/339","13/18870",4.96359442415972e-08,2.25595366578059e-05,2.02201162331559e-05,"9868/26515/26519/26520/26521/90580",6
"BP","GO:0006457","protein folding","18/339","223/18870",1.23901969693511e-07,5.00563957561784e-05,4.48655553416503e-05,"1861/4879/6388/6902/7466/7841/9529/10283/10525/23071/53938/55768/56605/60681/64374/80273/131118/169714",18
"BP","GO:0006839","mitochondrial transport","16/339","190/18870",3.53116127488129e-07,0.000128393023954684,0.000115078687442447,"617/1459/4884/9512/9868/10531/23203/23787/26515/26519/26520/26521/55823/80273/90580/131118",16
"BP","GO:0007007","inner mitochondrial membrane organization","8/339","40/18870",4.65504507739803e-07,0.000153870399103811,0.000137914062771524,"9868/26515/26519/26520/26521/27069/55735/90580",8
"BP","GO:0036503","ERAD pathway","12/339","111/18870",7.46715399729257e-07,0.000226254766117965,0.000202792182242261,"1861/7466/7993/8975/10956/27248/51439/55757/55768/55829/80020/80267",12
"BP","GO:0061951","establishment of protein localization to plasma membrane","9/339","62/18870",1.53885687110671e-06,0.000430406429487998,0.000385773350036142,"537/2181/4218/5962/7879/10890/51125/56850/64689",9
"BP","GO:0051204","protein insertion into mitochondrial membrane","7/339","35/18870",2.47664903275694e-06,0.000643221134507446,0.000576519203414698,"9868/23787/26515/26519/26520/26521/90580",7
"BP","GO:0051028","mRNA transport","12/339","127/18870",3.15013917253194e-06,0.000763593735421743,0.000684409184432203,"4927/4928/5976/8021/8480/9818/9908/10204/23225/23636/26993/53371",12
"BP","GO:0007249","canonical NF-kappaB signal transduction","18/339","300/18870",8.89092773193712e-06,0.00202046332708271,0.00181094159592614,"387/2150/2950/3162/7088/8737/9188/9755/9978/23085/23476/23636/29110/54602/57153/79671/79753/286827",18
"BP","GO:0051205","protein insertion into membrane","9/339","77/18870",9.66227289624293e-06,0.00206658966180819,0.00185228463695159,"617/9868/23065/23787/26515/26519/26520/26521/90580",9
"BP","GO:0007006","mitochondrial membrane organization","11/339","120/18870",1.08589622362038e-05,0.00219351037171317,0.00196604368908111,"617/8546/9868/23787/26515/26519/26520/26521/27069/55735/90580",11
"BP","GO:0009100","glycoprotein metabolic process","20/339","370/18870",1.32868473748322e-05,0.00254268300288894,0.00227900717299061,"2801/5046/5861/7841/9653/23071/23333/23509/26574/29880/54480/55757/55768/79053/79070/79586/80267/90161/143888/440138",20
"BP","GO:0072659","protein localization to plasma membrane","17/339","290/18870",2.12753798100166e-05,0.00386786404946103,0.00346676715220061,"382/481/537/1173/2181/3688/4218/5318/5962/7879/9368/10890/25831/25921/51125/56850/64689",17
"BP","GO:1990778","protein localization to cell periphery","19/339","353/18870",2.31649687133014e-05,0.0040108488686459,0.00359492446798903,"382/481/537/1173/2181/3688/4218/4884/5318/5962/7879/9368/10890/25831/25921/51125/51248/56850/64689",19
"BP","GO:0034976","response to endoplasmic reticulum stress","16/339","266/18870",2.71617333917524e-05,0.00427238885900961,0.00382934280223894,"1861/7466/7993/8614/8975/10525/10956/23071/27248/51439/55757/55768/55829/79956/80020/80267",16
"BP","GO:0007030","Golgi organization","12/339","157/18870",2.75818539899286e-05,0.00427238885900961,0.00382934280223894,"2801/2804/4218/5861/5862/9529/9648/9659/10142/50999/51361/64689",12
"BP","GO:0050657","nucleic acid transport","12/339","158/18870",2.93756109667877e-05,0.00427238885900961,0.00382934280223894,"4927/4928/5976/8021/8480/9818/9908/10204/23225/23636/26993/53371",12
"BP","GO:0050658","RNA transport","12/339","158/18870",2.93756109667877e-05,0.00427238885900961,0.00382934280223894,"4927/4928/5976/8021/8480/9818/9908/10204/23225/23636/26993/53371",12
"BP","GO:0051236","establishment of RNA localization","12/339","161/18870",3.53790266032606e-05,0.00494762079728675,0.00443455329407672,"4927/4928/5976/8021/8480/9818/9908/10204/23225/23636/26993/53371",12
"BP","GO:0031126","sno(s)RNA 3'-end processing","4/339","12/18870",4.51992025859373e-05,0.00566704484836097,0.00507937318352312,"23404/51010/51574/56915",4
"BP","GO:0034427","nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'","4/339","12/18870",4.51992025859373e-05,0.00566704484836097,0.00507937318352312,"11340/23404/51010/56915",4
"BP","GO:0043628","regulatory ncRNA 3'-end processing","4/339","12/18870",4.51992025859373e-05,0.00566704484836097,0.00507937318352312,"23404/51010/51574/56915",4
"BP","GO:0015931","nucleobase-containing compound transport","14/339","225/18870",5.97295353856182e-05,0.00723921968873692,0.00648851373873242,"4363/4927/4928/5976/8021/8480/8737/9818/9908/10204/23225/23636/26993/53371",14
"BP","GO:0043928","exonucleolytic catabolism of deadenylated mRNA","4/339","13/18870",6.43644753026797e-05,0.00754933007098527,0.00676646572282161,"11340/23404/51010/56915",4
"BP","GO:0016073","snRNA metabolic process","7/339","57/18870",6.94054970349948e-05,0.00788619960060128,0.00706840193487973,"11340/23404/51010/51574/56257/56915/92105",7
"BP","GO:0034453","microtubule anchoring","5/339","25/18870",7.18154495506559e-05,0.0079127568050359,0.00709220516136621,"9648/9857/11116/22981/51199",5
"BP","GO:0043144","sno(s)RNA processing","4/339","14/18870",8.8836710315532e-05,0.00922886510592212,0.00827183323719961,"23404/51010/51574/56915",4
"BP","GO:0071027","nuclear RNA surveillance","4/339","14/18870",8.8836710315532e-05,0.00922886510592212,0.00827183323719961,"11340/23404/51010/56915",4
"BP","GO:0043122","regulation of canonical NF-kappaB signal transduction","15/339","265/18870",9.58754326692249e-05,0.00968341869959172,0.00867924969426668,"387/2150/2950/3162/7088/8737/9188/9978/23476/23636/29110/54602/57153/79671/286827",15
"BP","GO:0010457","centriole-centriole cohesion","4/339","15/18870",0.000119429835751479,0.0117364022376318,0.0105193391603579,"9662/11190/23177/51199",4
"BP","GO:0016180","snRNA processing","5/339","28/18870",0.000127098313097579,0.0121613017479683,0.0109001766578976,"11340/23404/51010/56915/92105",5
"BP","GO:0032386","regulation of intracellular transport","17/339","336/18870",0.000131999934981519,0.0123064554767385,0.0110302779676864,"1459/2040/5116/5566/5962/7905/8021/9648/9818/9868/10956/26993/27248/53371/55823/56850/92840",17
"BP","GO:0030433","ubiquitin-dependent ERAD pathway","8/339","85/18870",0.000144501789289183,0.012581758090067,0.0112770317430512,"7466/7993/10956/27248/51439/55829/80020/80267",8
"BP","GO:0007020","microtubule nucleation","6/339","45/18870",0.000145098458674774,0.012581758090067,0.0112770317430512,"2801/9659/10142/10426/10844/51199",6
"BP","GO:0035966","response to topologically incorrect protein","11/339","159/18870",0.000145333839324206,0.012581758090067,0.0112770317430512,"1861/7466/8614/10956/23071/27248/55757/55768/55829/79956/80267",11
"BP","GO:0035967","cellular response to topologically incorrect protein","9/339","109/18870",0.000154533641091844,0.0129732315513373,0.0116279094675874,"1861/7466/8614/10956/27248/55757/55768/55829/79956",9
"BP","GO:0016074","sno(s)RNA metabolic process","4/339","16/18870",0.000156991800951277,0.0129732315513373,0.0116279094675874,"23404/51010/51574/56915",4
"BP","GO:0043487","regulation of RNA stability","14/339","247/18870",0.000160766867188649,0.0129899628688428,0.0116429057500832,"4343/5976/7812/8761/11340/23185/23367/23404/26058/26986/51010/56915/60493/124245",14
"BP","GO:0034504","protein localization to nucleus","16/339","310/18870",0.00016518008440459,0.0130564084107628,0.0117024608996936,"1861/4140/4927/4928/5910/8021/9818/10204/23636/23649/25777/26092/51574/53371/55027/56257",16
