"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0090150","establishment of protein localization to membrane","25/335","280/18870",3.78022720520431e-11,8.55402929024551e-08,7.40510753530168e-08,"481/537/617/2040/2181/4218/5962/6728/6729/6731/7879/8546/9868/10890/23065/23787/26515/26519/26520/26521/51125/56850/64374/64689/90580",25
"BP","GO:0072594","establishment of protein localization to organelle","32/335","459/18870",4.61755967084778e-11,8.55402929024551e-08,7.40510753530168e-08,"617/1459/4927/4928/5898/6728/6729/6731/7879/8021/8546/9512/9648/9818/9868/10204/10531/10890/23203/23636/23649/23787/26515/26519/26520/26521/53371/55027/55823/80273/90580/131118",32
"BP","GO:0072655","establishment of protein localization to mitochondrion","17/335","124/18870",7.13685221275631e-11,8.81401248275404e-08,7.63017147097139e-08,"617/1459/5898/8546/9512/9868/10531/23203/23787/26515/26519/26520/26521/55823/80273/90580/131118",17
"BP","GO:0070585","protein localization to mitochondrion","17/335","131/18870",1.7300007879775e-10,1.60241322986416e-07,1.3871874739388e-07,"617/1459/5898/8546/9512/9868/10531/23203/23787/26515/26519/26520/26521/55823/80273/90580/131118",17
"BP","GO:0006605","protein targeting","25/335","339/18870",2.12806170977068e-09,1.57689372694007e-06,1.36509558519395e-06,"1459/2040/6728/6729/6731/7879/8546/9512/9648/9868/10531/10956/23203/23787/26515/26519/26520/26521/51125/53371/55823/64374/80273/90580/131118",25
"BP","GO:0006626","protein targeting to mitochondrion","14/335","106/18870",5.71868672747626e-09,3.53128905421659e-06,3.0569892032667e-06,"1459/9512/9868/10531/23203/23787/26515/26519/26520/26521/55823/80273/90580/131118",14
"BP","GO:0090151","establishment of protein localization to mitochondrial membrane","9/335","38/18870",1.63040309180152e-08,8.62949065017803e-06,7.47043341461537e-06,"617/8546/9868/23787/26515/26519/26520/26521/90580",9
"BP","GO:0045039","protein insertion into mitochondrial inner membrane","6/335","13/18870",4.62588594172008e-08,2.14236342675911e-05,1.85461506110804e-05,"9868/26515/26519/26520/26521/90580",6
"BP","GO:0006839","mitochondrial transport","16/335","190/18870",3.01140016462428e-07,0.000123969306777033,0.000107318553235207,"617/1459/4884/9512/9868/10531/23203/23787/26515/26519/26520/26521/55823/80273/90580/131118",16
"BP","GO:0007007","inner mitochondrial membrane organization","8/335","40/18870",4.25496292047474e-07,0.000157646376203589,0.000136472337038806,"9868/26515/26519/26520/26521/27069/55735/90580",8
"BP","GO:0006457","protein folding","17/335","223/18870",5.29975580350696e-07,0.000178505411381757,0.000154529721849624,"1861/6388/6902/7466/7841/9529/10283/10525/23071/53938/55768/56605/60681/64374/80273/131118/169714",17
