"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0050953","sensory perception of light stimulus","97/527","223/18870",1.14381117578397e-91,4.80171931594109e-88,4.25136553862441e-88,"24/582/583/585/778/1001/1121/1203/1258/1259/1261/1280/1301/1406/2055/2202/2779/2780/2978/2979/3000/4308/4647/4693/4901/4935/4942/4976/5080/5145/5146/5148/5149/5158/5538/5949/5950/5959/5961/5995/6010/6017/6094/6101/6102/6103/6121/6247/7078/7287/7299/7399/7401/7439/7466/8195/8787/9094/9187/9227/10002/10083/11190/22926/22999/23418/23746/25794/25861/26504/27241/51151/54982/55212/55812/57010/57096/60506/64072/79738/80207/83552/84059/84100/84140/84839/92840/124590/129880/130557/131118/145226/285440/338917/343035/388531/440435",97
"BP","GO:0007601","visual perception","94/527","219/18870",4.3666815315299e-88,9.16566453468127e-85,8.11513288833268e-85,"24/582/583/585/778/1001/1121/1203/1258/1259/1261/1280/1301/1406/2055/2202/2779/2780/2978/2979/3000/4308/4647/4693/4901/4935/4942/4976/5080/5145/5146/5148/5149/5158/5538/5949/5950/5959/5961/5995/6010/6017/6094/6101/6102/6103/6121/6247/7078/7287/7299/7399/7401/7439/7466/8195/8787/9094/9187/9227/10002/11190/22926/22999/23418/23746/25794/26504/27241/51151/54982/55212/55812/57010/57096/60506/64072/79738/80207/83552/84059/84100/84140/84839/92840/129880/130557/131118/145226/285440/338917/343035/388531/440435",94
"BP","GO:0045494","photoreceptor cell maintenance","29/527","43/18870",2.19027362689407e-35,3.06492289523377e-32,2.71363374616244e-32,"24/582/583/585/1258/2055/4117/6010/6101/7287/7399/7401/8195/8842/9657/10083/10518/23418/27031/55812/64072/79738/84059/92211/124590/145226/166379/167691/261734",29
"BP","GO:0001895","retina homeostasis","35/527","83/18870",1.18844925076633e-32,1.24727748867926e-29,1.10431955380419e-29,"24/582/583/585/1001/1258/2055/2780/4117/4693/6010/6101/6121/7287/7399/7401/8195/8842/9657/10083/10518/23418/23746/25861/27031/55812/64072/79738/84059/92211/124590/145226/166379/167691/261734",35
"BP","GO:0001654","eye development","62/527","391/18870",3.35666178816505e-29,2.81825323734338e-26,2.49523637347596e-26,"585/652/1282/1545/2055/2200/2201/2202/2296/2779/2780/2782/3066/4041/4647/4693/4867/4901/5080/5145/5146/5158/5308/5309/5950/5961/6010/6094/6101/6121/6247/6657/7287/7490/8322/8842/9927/10002/10083/10461/11023/22926/22931/23322/23418/23554/25794/51057/54806/55212/57010/57096/57545/64093/64220/80184/83552/123016/130557/261734/341640/343035",62
"BP","GO:0150063","visual system development","62/527","395/18870",6.02991540934365e-29,4.21893081473744e-26,3.73537391410394e-26,"585/652/1282/1545/2055/2200/2201/2202/2296/2779/2780/2782/3066/4041/4647/4693/4867/4901/5080/5145/5146/5158/5308/5309/5950/5961/6010/6094/6101/6121/6247/6657/7287/7490/8322/8842/9927/10002/10083/10461/11023/22926/22931/23322/23418/23554/25794/51057/54806/55212/57010/57096/57545/64093/64220/80184/83552/123016/130557/261734/341640/343035",62
"BP","GO:0048880","sensory system development","62/527","401/18870",1.43152740556563e-28,8.58507435509216e-26,7.60108762263494e-26,"585/652/1282/1545/2055/2200/2201/2202/2296/2779/2780/2782/3066/4041/4647/4693/4867/4901/5080/5145/5146/5158/5308/5309/5950/5961/6010/6094/6101/6121/6247/6657/7287/7490/8322/8842/9927/10002/10083/10461/11023/22926/22931/23322/23418/23554/25794/51057/54806/55212/57010/57096/57545/64093/64220/80184/83552/123016/130557/261734/341640/343035",62
"BP","GO:0046530","photoreceptor cell differentiation","29/527","64/18870",2.25302135442687e-28,1.1822729557355e-25,1.04676557927385e-25,"582/585/1258/2779/2780/4647/4693/4901/5080/5146/5961/6094/6101/7287/8842/10002/10083/23322/23418/25794/54806/57010/57096/80184/83552/92211/123016/157657/261734",29
"BP","GO:0042461","photoreceptor cell development","26/527","49/18870",6.90430283069677e-28,3.22047369814056e-25,2.85135594095793e-25,"582/585/1258/2779/2780/4647/4901/5080/5146/5961/6094/6101/7287/10002/10083/23322/23418/25794/54806/57010/57096/80184/83552/92211/157657/261734",26
"BP","GO:0060041","retina development in camera-type eye","39/527","159/18870",6.08611000708773e-26,2.55494898097543e-23,2.26211099316071e-23,"585/1282/1545/2055/2779/2780/2782/4041/4693/4867/4901/5080/5145/5146/5158/5950/5961/6010/6094/6101/6121/6247/7287/8322/8842/10002/10083/10461/23322/23418/23554/54806/57010/57096/83552/123016/130557/261734/343035",39
